CODE	Executive	SB_name	SB_uid	State	Priority	Array	reqExecs	qaa	qab	status	
2012.1.00523.S	NA 	hz7_290_12m_C32-1 	uid://A002/X5ce05d/Xbb 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00523.S	NA 	hz8_295_12m_C32-1 	uid://A002/X5ce05d/Xbd 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00523.S	NA 	hz9_290_12m_C32-1 	uid://A002/X5ce05d/Xbf 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00524.S	EU 	Mira_b7_7m 	uid://A002/X684eb5/X28f 	DELIVERED 	HIGHEST 	SEVEN-M 	1 	1 	1	Done	
2012.1.00524.S	EU 	W_Aql_b7_12m 	uid://A002/X684eb5/X290 	DELIVERED 	HIGHEST 	C32-1,C32-2 	2 	2 	2	Done	
2012.1.00524.S	EU 	W_Aql_b7_7m 	uid://A002/X684eb5/X291 	DELIVERED 	HIGHEST 	SEVEN-M 	2 	2 	2	Done	
2012.1.00524.S	EU 	pi_Gru_b7_7m 	uid://A002/X684eb5/X293 	DELIVERED 	HIGHEST 	SEVEN-M 	1 	1 	1	Done	
2012.1.00554.S	EA 	N159E-b3-12m 	uid://A002/X5d7935/X3a4 	DELIVERED 	HIGHEST 	C32-2,C32-3 	2 	2 	2	Done	
2012.1.00554.S	EA 	N159E-b6-12m 	uid://A002/X5d7935/X3a2 	DELIVERED 	HIGHEST 	C32-2,C32-3 	2 	2 	2	Done	
2012.1.00554.S	EA 	N159W-b3-12m 	uid://A002/X5d7935/X3a0 	DELIVERED 	HIGHEST 	C32-2,C32-3 	2 	2 	2	Done	
2012.1.00554.S	EA 	N159W-b3-7m 	uid://A002/X5d7935/X3a1 	DELIVERED 	HIGHEST 	SEVEN-M 	3 	3 	3	Done	
2012.1.00554.S	EA 	N159W-b6-7m 	uid://A002/X5d7935/X39f 	DELIVERED 	HIGHEST 	SEVEN-M 	3 	3 	3	Done	
2012.1.00581.S	NA 	PKS_1830-211_225GHz_12m_C32-3 	uid://A002/X684eb5/X8a 	DELIVERED 	HIGHEST 	C32-3,C32-4 	2 	2 	2	Done	
2012.1.00602.S	EA 	NB921-N-79144 	uid://A002/X5d7935/X15f 	DELIVERED 	HIGHEST 	C32-5,C32-6 	1 	4 	4	Done	
2012.1.00604.S	NA 	Multi-sourceJ1513+0855_614_12m_C32-1 	uid://A002/X5ce05d/X107 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00604.S	NA 	Multi-sourceJ1604+1645_339_12m_C32-1 	uid://A002/X5ce05d/X109 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00610.S	NA 	rxj0806_343_12m_C32-3 	uid://A002/X5ce05d/X155 	DELIVERED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	2 	2 	2	Done	
2012.1.00619.S	NA 	2002UX25_230_12m_C32-1234 	uid://A002/X5d62c4/X2d 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4 	1 	1 	1	Done	
2012.1.00619.S	NA 	2002UX25_345_12m_C32-1234 	uid://A002/X5d62c4/X2e 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4 	1 	1 	1	Done	
2012.1.00619.S	NA 	Orcus_230_12m_C32-1234 	uid://A002/X5d62c4/X29 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4 	1 	1 	1	Done	
2012.1.00619.S	NA 	Orcus_345_12m_C32-1234 	uid://A002/X5d62c4/X2a 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4 	2 	2 	2	Done	
2012.1.00619.S	NA 	Quaoar_230_12m_C32-1234 	uid://A002/X5d62c4/X2b 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4 	1 	1 	1	Done	
2012.1.00619.S	NA 	Quaoar_345_12m_C32-1234 	uid://A002/X5d62c4/X2c 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4 	1 	1 	1	Done	
2012.1.00619.S	NA 	Salacia_230_12m_C32-1234 	uid://A002/X5d62c4/X27 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4 	1 	1 	1	Done	
2012.1.00619.S	NA 	Salacia_345_12m_C32-1234 	uid://A002/X5d62c4/X28 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4 	1 	1 	1	Done	
2012.1.00635.S	NA 	April_SgrA_352-216_12m_C32-any 	uid://A002/X7d1738/X3b 	DELIVERED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00635.S	NA 	Feb_SgrA_352-216_12m_C32-any 	uid://A002/X79f8ed/X3c 	DELIVERED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00635.S	NA 	Jan_SgrA_352-216_12m_C32-any 	uid://A002/X6444ba/X139 	DELIVERED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00635.S	NA 	Jul_SgrA_352-216_12m_C32-any 	uid://A002/X6444ba/X133 	DELIVERED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00635.S	NA 	Jun_SgrA_352-216_12m_C32-any 	uid://A002/X5d7935/X2f6 	DELIVERED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	1 	4 	4	Done	
2012.1.00635.S	NA 	March_SgrA_352-216_12m_C32-any 	uid://A002/X7d1738/X3a 	DELIVERED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00635.S	NA 	NovDec_SgrA_352-216_12m_C32-any 	uid://A002/X6444ba/X138 	DELIVERED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00635.S	NA 	OctNov_SgrA_352-216_12m_C32-any 	uid://A002/X6444ba/X137 	DELIVERED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00641.S	EA 	cloud_197_12m 	uid://A002/X6b0cc1/Xdd 	DELIVERED 	HIGHEST 	C32-2,C32-3 	1 	1 	1	Done	
2012.1.00641.S	EA 	cloud_216_07m 	uid://A002/X6b0cc1/Xdc 	DELIVERED 	HIGHEST 	SEVEN-M 	4 	4 	4	Done	
2012.1.00641.S	EA 	cloud_225_07m 	uid://A002/X6b0cc1/Xd6 	DELIVERED 	HIGHEST 	SEVEN-M 	3 	3 	3	Done	
2012.1.00641.S	EA 	cloud_225_12m 	uid://A002/X6b0cc1/Xd5 	DELIVERED 	HIGHEST 	C32-2,C32-3 	1 	1 	1	Done	
2012.1.00641.S	EA 	cloud_55_12m 	uid://A002/X6b0cc1/Xd9 	DELIVERED 	HIGHEST 	C32-2,C32-3 	1 	1 	1	Done	
2012.1.00661.S	EU 	M87_B3_12m 	uid://A002/X6444ba/X1ab 	DELIVERED 	HIGHEST 	C32-4,C32-5 	2 	2 	2	Done	
2012.1.00661.S	EU 	M87_B7_12m 	uid://A002/X6444ba/X1ac 	DELIVERED 	HIGHEST 	C32-2 	2 	2 	2	Done	
2012.1.00676.S	NA 	J0055_272_12m_C32-4 	uid://A002/X5ce05d/X169 	DELIVERED 	HIGHEST 	C32-4,C32-5,C32-6 	2 	2 	2	Done	
2012.1.00676.S	NA 	J2229_266_12m_C32-4 	uid://A002/X5ce05d/X16a 	DELIVERED 	HIGHEST 	C32-5,C32-6 	2 	2 	2	Done	
2012.1.00688.S	NA 	LCC-2_230_12m_C32-2 	uid://A002/X5ce05d/X17c 	DELIVERED 	HIGHEST 	C32-2,C32-3 	1 	1 	1	Done	
2012.1.00688.S	NA 	LowerCenCru_230_12m_C32-1 	uid://A002/X5ce05d/X17a 	DELIVERED 	HIGHEST 	C32-2 	1 	1 	1	Done	
2012.1.00688.S	NA 	UCL-2_230_12m_C32-1 	uid://A002/X5ce05d/X17d 	DELIVERED 	HIGHEST 	C32-2 	1 	1 	1	Done	
2012.1.00688.S	NA 	UpperCenLup_230_12m_C32-1 	uid://A002/X5ce05d/X17b 	DELIVERED 	HIGHEST 	C32-2 	1 	1 	1	Done	
2012.1.00688.S	NA 	UpperSco_230_12m_C32-1 	uid://A002/X5ce05d/X179 	DELIVERED 	HIGHEST 	C32-1,C32-2 	2 	2 	2	Done	
2012.1.00719.S	EU 	BDF-3299 	uid://A002/X5d7935/X16b 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	5 	5 	5	Done	
2012.1.00719.S	EU 	BDF-521 	uid://A002/X5d7935/X16c 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	2 	2 	2	Done	
2012.1.00719.S	EU 	SDF-46975 	uid://A002/X5d7935/X16d 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	2 	2 	2	Done	
2012.1.00720.S	NA 	Cartwheel_115_12m_C32-1 	uid://A002/X6444ba/Xd1 	DELIVERED 	HIGHEST 	C32-1,C32-2 	4 	5 	5	Done	
2012.1.00769.S	CL 	Serpens_South_231_12m 	uid://A002/X684eb5/X5c 	DELIVERED 	HIGHEST 	C32-2,C32-3 	2 	2 	2	Done	
2012.1.00781.S	CL 	IRAS16272-core_342_12m_CS32-1234 	uid://A002/X628157/X7 	DELIVERED 	HIGHEST 	C32-1,C32-2 	3 	4 	4	Done	
2012.1.00797.S	NA 	J1356_308_12m 	uid://A002/X5d7935/X370 	DELIVERED 	HIGHEST 	C32-2,C32-3 	1 	2 	2	Done	
2012.1.00826.S	EU 	Group1_B7_12m 	uid://A002/X6dddc4/X46 	DELIVERED 	HIGHEST 	C32-3,C32-4 	1 	1 	1	Done	
2012.1.00826.S	EU 	Group1_B7_ACA 	uid://A002/X6dddc4/X47 	DELIVERED 	HIGHEST 	SEVEN-M 	1 	1 	1	Done	
2012.1.00826.S	EU 	Group2_B7_ACA 	uid://A002/X6dddc4/X4b 	DELIVERED 	HIGHEST 	SEVEN-M 	2 	2 	2	Done	
2012.1.00844.S	EU 	SPT_tuning2 	uid://A002/X5a9a13/X546 	DELIVERED 	HIGHEST 	C32-1,C32-2 	1 	1 	1	Done	
2012.1.00844.S	EU 	SPT_tuning3 	uid://A002/X5a9a13/X547 	DELIVERED 	HIGHEST 	C32-1,C32-2 	1 	1 	1	Done	
2012.1.00844.S	EU 	SPT_tuning4 	uid://A002/X5a9a13/X548 	DELIVERED 	HIGHEST 	C32-1,C32-2 	1 	1 	1	Done	
2012.1.00869.S	EU 	Med_sample_b7_repeat_x1 	uid://A002/X5d7935/X182 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	2 	2 	2	Done	
2012.1.00869.S	EU 	Strong_sample_b7_repeat_x1 	uid://A002/X5d7935/X183 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00869.S	EU 	Weak_sample_b7_repeat_x2 	uid://A002/X5d7935/X181 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	2 	2 	2	Done	
2012.1.00875.T	EA 	GRB_Afterglows 	uid://A002/X5a9a13/X704 	DELIVERED 	HIGHEST 	C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00882.S	EU 	J0109-3040 	uid://A002/X5a9a13/X531 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00882.S	EU 	J0305-3100 	uid://A002/X5a9a13/X533 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00882.S	EU 	J2348-3054 	uid://A002/X5a9a13/X532 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	3 	3 	3	Done	
2012.1.00912.S	EU 	NGC4945 	uid://A002/X5a9a13/X524 	DELIVERED 	HIGHEST 	C32-2 	1 	1 	1	Done	
2012.1.00915.S	NA 	SDP11_96_12m_C32-12 	uid://A002/X5d7935/Xee 	DELIVERED 	HIGHEST 	C32-1,C32-2 	3 	3 	3	Done	
2012.1.00915.S	NA 	SDP9_104_12m_C32-12 	uid://A002/X5d7935/Xed 	DELIVERED 	HIGHEST 	C32-1,C32-2 	3 	3 	3	Done	
2012.1.00932.S	NA 	G0.253_218_12m_C32-12 	uid://A002/X5eed86/X48 	DELIVERED 	HIGHEST 	C32-1,C32-2 	2 	2 	2	Done	
2012.1.00941.S	CL 	Group1_b3_repeat_x1 	uid://A002/X5d7935/X1c3 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00941.S	CL 	Group1_b6_repeat_x1 	uid://A002/X5d7935/X1c4 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00941.S	CL 	Group1_b7_repeat_x1 	uid://A002/X5d7935/X1c5 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00941.S	CL 	Group2_b3_repeat_x1 	uid://A002/X5d7935/X1c6 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00941.S	CL 	Group2_b7_repeat_x1 	uid://A002/X5d7935/X1c7 	DELIVERED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	1 	4 	4	Done	
2012.1.00953.S	NA 	GRB_090423_222_12m_C32-3456 	uid://A002/X5a9a13/Xd9 	DELIVERED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	5 	5 	5	Done	
2012.1.00984.S	NA 	II_Zw_40_345_12m_C32-345 	uid://A002/X5d50dc/X3 	DELIVERED 	HIGHEST 	C32-3,C32-4,C32-5 	2 	2 	2	Done	
2012.1.00988.S	EU 	Abell_2597 	uid://A002/X684eb5/X287 	DELIVERED 	HIGHEST 	C32-3,C32-4 	3 	3 	3	Done	
2012.1.00989.S	NA 	FW_Tau_224_12m_C32-23456 	uid://A002/X5a9a13/X13d 	DELIVERED 	HIGHEST 	C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00994.S	EU 	Multi-source 	uid://A002/X684eb5/Xe1 	DELIVERED 	HIGHEST 	C32-1,C32-2 	2 	2 	2	Done	
2012.1.00994.S	EU 	Multi-source 	uid://A002/X684eb5/Xde 	DELIVERED 	HIGHEST 	C32-1,C32-2 	3 	3 	3	Done	
2012.1.00994.S	EU 	Multi-source 	uid://A002/X684eb5/Xdf 	DELIVERED 	HIGHEST 	C32-1,C32-2 	2 	2 	2	Done	
2012.1.00994.S	EU 	SPT_2132-58 	uid://A002/X684eb5/Xe0 	DELIVERED 	HIGHEST 	C32-1,C32-2 	1 	1 	1	Done	
2012.1.01011.S	EU 	Oph_B-11_B6_12m 	uid://A002/X6444ba/Xb5 	DELIVERED 	HIGHEST 	C32-4 	1 	1 	1	Done	
2012.1.01069.S	NA 	HOPS_230_7m 	uid://A002/X67ccb6/X34 	DELIVERED 	HIGHEST 	SEVEN-M 	5 	5 	5	Done	
2012.1.01108.S	EA 	ST11_338GHz 	uid://A002/X5eed86/X32 	DELIVERED 	HIGHEST 	C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.01108.S	EA 	ST11_357GHz 	uid://A002/X5eed86/X2f 	DELIVERED 	HIGHEST 	C32-2,C32-3,C32-4,C32-5,C32-6 	2 	2 	2	Done	
2012.1.01108.S	EA 	ST12_338GHz 	uid://A002/X5eed86/X30 	DELIVERED 	HIGHEST 	C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.01108.S	EA 	ST12_357GHz 	uid://A002/X5eed86/X31 	DELIVERED 	HIGHEST 	C32-2,C32-3,C32-4,C32-5,C32-6 	2 	2 	2	Done	
2012.1.01108.S	EA 	ST3 	uid://A002/X5eed86/X2e 	DELIVERED 	HIGHEST 	C32-2,C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done	
2012.1.00001.S	NA 	NGC1097_115_USB 	uid://A002/X7fb989/Xb0 	FULLYOBSERVED 	HIGHEST 	C32-4 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00013.S	EA 	HH111MM_1_B6_12M 	uid://A002/X5d7935/X2ab 	FULLYOBSERVED 	HIGHEST 	C32-4 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00013.S	EA 	HH111MM_1_B6_7M 	uid://A002/X5d7935/X2ac 	FULLYOBSERVED 	HIGHEST 	SEVEN-M 	18 	18 	18	Done, going through QA2, may be carried over	
2012.1.00034.S	EA 	IC4329A_Band6 	uid://A002/X5d7935/X32c 	FULLYOBSERVED 	HIGHEST 	C32-4,C32-5,C32-6 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00034.S	EA 	I_Zw_1_Band6 	uid://A002/X5d7935/X32b 	FULLYOBSERVED 	HIGHEST 	C32-4,C32-5,C32-6 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00034.S	EA 	NGC7469_Band6 	uid://A002/X5d7935/X32a 	FULLYOBSERVED 	HIGHEST 	C32-4,C32-5,C32-6 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00080.S	EA 	GC50MC_12m 	uid://A002/X6444ba/X7 	FULLYOBSERVED 	HIGHEST 	C32-3,C32-4 	7 	7 	7	Done, going through QA2, may be carried over	
2012.1.00080.S	EA 	GC50MC_7m 	uid://A002/X6444ba/X8 	FULLYOBSERVED 	HIGHEST 	SEVEN-M 	18 	18 	18	Done, going through QA2, may be carried over	
2012.1.00133.S	CL 	G0.25+0.02_252GHz_7m 	uid://A002/X758152/X4 	FULLYOBSERVED 	HIGHEST 	SEVEN-M 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00139.S	EA 	Multi-source-B3 	uid://A002/X5a9a13/Xdd 	FULLYOBSERVED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	3 	4 	4	Done, going through QA2, may be carried over	
2012.1.00139.S	EA 	Multi-source-B6a 	uid://A002/X5a9a13/Xde 	FULLYOBSERVED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	1 	2 	2	Done, going through QA2, may be carried over	
2012.1.00139.S	EA 	Multi-source-B6b 	uid://A002/X5a9a13/Xdf 	FULLYOBSERVED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00139.S	EA 	Multi-source-B7b 	uid://A002/X5a9a13/Xe1 	FULLYOBSERVED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00178.S	NA 	L1689N_310GHz_7m 	uid://A002/X684eb5/X33 	FULLYOBSERVED 	HIGHEST 	SEVEN-M 	6 	7 	7	Done, going through QA2, may be carried over	
2012.1.00178.S	NA 	L1689N_335GHz_7m 	uid://A002/X684eb5/X31 	FULLYOBSERVED 	HIGHEST 	SEVEN-M 	6 	6 	6	Done, going through QA2, may be carried over	
2012.1.00219.S	NA 	J0451_114_12m_C32-3456 	uid://A002/X5a9a13/X226 	FULLYOBSERVED 	HIGHEST 	C32-4,C32-5 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00239.S	EA 	MC27_b7_12m_C32-3 	uid://A002/X5d7935/X34f 	FULLYOBSERVED 	HIGHEST 	C32-4 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00242.S	EA 	4C23.56_b6 	uid://A002/X6b0cc1/X135 	FULLYOBSERVED 	HIGHEST 	C32-4,C32-5,C32-6 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00368.S	NA 	Serpens_Main_245GHz_7m_ACA 	uid://A002/X628157/X27 	FULLYOBSERVED 	HIGHEST 	SEVEN-M 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00374.S	EA 	SXDF-NB1006-2_Band6 	uid://A002/X5eed86/X19 	FULLYOBSERVED 	HIGHEST 	C32-4,C32-5 	4 	4 	4	Done, going through QA2, may be carried over	
2012.1.00394.S	CL 	Cha-MMS1_89GHz_12m_C32-2 	uid://A002/X639a2a/X3e 	FULLYOBSERVED 	HIGHEST 	C32-2,C32-3 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00435.S	EU 	IC5063 	uid://A002/X609170/Xca 	FULLYOBSERVED 	HIGHEST 	C32-5 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00453.S	EU 	Arp220_B7_up_1 	uid://A002/X6b0cc1/X53 	FULLYOBSERVED 	HIGHEST 	C32-4,C32-5 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00453.S	EU 	Arp220_B7_up_3 	uid://A002/X6b0cc1/X55 	FULLYOBSERVED 	HIGHEST 	C32-4,C32-5 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00453.S	EU 	Arp220_B7_up_4 	uid://A002/X6b0cc1/X56 	FULLYOBSERVED 	HIGHEST 	C32-4,C32-5 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00463.S	CL 	B3-WIT-01 	uid://A002/X5eed86/X8 	FULLYOBSERVED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00474.S	CL 	ngc1386_229_12m_C32-5 	uid://A002/X5d7935/X27d 	FULLYOBSERVED 	HIGHEST 	C32-5 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00474.S	CL 	ngc7213_229_12m_C32-5 	uid://A002/X5d7935/X27f 	FULLYOBSERVED 	HIGHEST 	C32-5 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00538.S	CL 	G305_89_7m 	uid://A002/X5eed86/X69 	FULLYOBSERVED 	HIGHEST 	SEVEN-M 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00538.S	CL 	G305_93_7m 	uid://A002/X5d7935/Xcd 	FULLYOBSERVED 	HIGHEST 	SEVEN-M 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00538.S	CL 	G305_98_12m_C32-4 	uid://A002/X5eed86/X66 	FULLYOBSERVED 	HIGHEST 	C32-3,C32-4 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00539.S	NA 	Q01322_107_12m_C32-56 	uid://A002/X5d7935/X2d4 	FULLYOBSERVED 	HIGHEST 	C32-5,C32-6 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00539.S	NA 	Q21303_106_12m_C32-56 	uid://A002/X5d7935/X2d8 	FULLYOBSERVED 	HIGHEST 	C32-5,C32-6 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00610.S	NA 	rxj2143_343_12m_C32-4 	uid://A002/X5ce05d/X153 	FULLYOBSERVED 	HIGHEST 	C32-5,C32-6 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00635.S	NA 	May_SgrA_352-216_12m_C32-any 	uid://A002/X7d1738/X3c 	FULLYOBSERVED 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00683.S	CL 	MagBridge_A-7m-Cont1mm 	uid://A002/X74fe5d/X32 	FULLYOBSERVED 	HIGHEST 	SEVEN-M 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00781.S	CL 	IRAS16272-core_342_7m 	uid://A002/X628157/X8 	FULLYOBSERVED 	HIGHEST 	SEVEN-M 	2 	3 	3	Done, going through QA2, may be carried over	
2012.1.00789.S	EA 	ngc_253_12m 	uid://A002/X5d7935/X393 	FULLYOBSERVED 	HIGHEST 	C32-4 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00940.S	EA 	CO_-0.40-0.22_CO12m 	uid://A002/X6444ba/X1a 	FULLYOBSERVED 	HIGHEST 	C32-1,C32-2 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00940.S	EA 	CO_-0.40-0.22_CO7m 	uid://A002/X6444ba/X1b 	FULLYOBSERVED 	HIGHEST 	SEVEN-M 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00940.S	EA 	CO_-0.40-0.22_HCN7m 	uid://A002/X6444ba/X17 	FULLYOBSERVED 	HIGHEST 	SEVEN-M 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00962.S	CL 	Abell383_z1 	uid://A002/X5eed86/X1 	FULLYOBSERVED 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	4 	4 	4	Done, going through QA2, may be carried over	
2012.1.00978.S	EU 	Vd-17871 	uid://A002/X7fb989/X81 	FULLYOBSERVED 	HIGHEST 	C32-5,C32-6 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00979.S	EA 	Multi-source_cont 	uid://A002/X5d7935/X3c4 	FULLYOBSERVED 	HIGHEST 	C32-3,C32-4 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.01099.S	NA 	Crab_93_12m_C32-4 	uid://A002/X5d7935/Xfa 	FULLYOBSERVED 	HIGHEST 	C32-2,C32-3,C32-4 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.01099.S	NA 	Crab_93_7m 	uid://A002/X5d7935/Xfb 	FULLYOBSERVED 	HIGHEST 	SEVEN-M 	8 	8 	8	Done, going through QA2, may be carried over	
2012.1.00021.S	OTHER 	orion_kl_345GHz_12m_C32-6 	uid://A002/X628157/X49 	NO_STATE 	HIGHEST 	C32-6 	UNDEFINED 	0 	0	Carry over	
2012.1.00225.S	EA 	Cen_a_b3 	uid://A002/X788a57/Xa6 	NO_STATE 	HIGHEST 	C32-6 	UNDEFINED 	0 	0	Carry over	
2012.1.00225.S	EA 	Cen_a_b7 	uid://A002/X788a57/Xa7 	NO_STATE 	HIGHEST 	C32-5 	UNDEFINED 	0 	0	Carry over	
2012.1.00225.S	EA 	Cen_a_b9 	uid://A002/X7d1738/X4b 	NO_STATE 	HIGHEST 	C32-3,C32-4 	UNDEFINED 	0 	0	Carry over	
2012.1.00225.S	EA 	Cen_a_b9 	uid://A002/X788a57/Xa8 	NO_STATE 	HIGHEST 	C32-3,C32-4 	UNDEFINED 	0 	0	Carry over	
2012.1.00621.S	EA 	sgra_star 	uid://A002/X7d1738/X18a 	NO_STATE 	HIGHEST 	C32-6 	UNDEFINED 	0 	0	Carry over	
2012.1.00631.S	EA 	HD_142527 	uid://A002/X7368a9/X4 	NO_STATE 	HIGHEST 	C32-6 	UNDEFINED 	0 	0	Carry over	
2012.1.00037.S	EU 	BD_1_B7_12m 	uid://A002/X609170/X33 	PIPELINEPROCESSING 	HIGHEST 	C32-4,C32-5,C32-6 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00037.S	EU 	BD_2_B7_12m 	uid://A002/X609170/X34 	PIPELINEPROCESSING 	HIGHEST 	C32-4,C32-5,C32-6 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00133.S	CL 	G0.25+0.02_252GHz_12m_C32-1 	uid://A002/X758152/X3 	PIPELINEPROCESSING 	HIGHEST 	C32-1,C32-2 	1 	1 	1	Done, going through QA2, may be carried over	
