paramRef,paramRef,SB_UID,parName,representative_bw,sensitivy,sensUnit,intTime,subScanDur
X29219822,X29219822,uid://A001/X2c0/X3602,Science Params,0.0005400064600959059,25.0,mJy,278.108,12.096
X1778063,X1778063,uid://A001/X2c0/X3602,Science Params,0.0005400064600959059,25.0,mJy,169.244,12.096
X33230508,X33230508,uid://A001/X2c0/X3603,Science Params,0.0005400064600959059,25.0,mJy,634.9399999999999,30.24
X29268216,X29268216,uid://A001/X2c0/X3603,Science Params,0.0005400064600959059,25.0,mJy,362.78,30.24
X13748102,X13748102,uid://A001/X2c0/X3604,Science Params,0.0005400064600959059,25.0,mJy,418.07599999999996,4.752
X267313,X267313,uid://A001/X2c0/X3605,Science Params,0.0005400064600959059,25.0,mJy,559.7719999999999,15.552
X1569419,X1569419,uid://A001/X2c0/X3605,Science Params,0.0005400064600959059,25.0,mJy,559.7719999999999,15.552
X29098330,X29098330,uid://A001/X2c0/X3605,Science Params,0.0005400064600959059,25.0,mJy,513.116,15.552
X15005370,X15005370,uid://A001/X2c0/X41ad,Science Params,0.17297431690019105,0.05319999999999998,mJy,2902.94,30.24
X25886389,X25886389,uid://A001/X2c0/X2709,Science Params,7.5,10.0,mJy,120.86,30.24
X29519013,X29519013,uid://A001/X2c0/X363d,Science Params,0.00112890625,1.969108706639471,mJy,1663.1,30.24
X5074181,X5074181,uid://A001/X2c0/X363e,Science Params,0.00112890625,7.117508706166138,mJy,362.78,30.24
X10766799,X10766799,uid://A001/X2c0/X2f9e,Science Params,0.008222354946634447,0.5,mJy,1058.3,30.24
X290790,X290790,uid://A001/X2c0/X2f9f,Science Params,0.008547579939452645,0.5000000000000012,mJy,2116.7,30.24
X28892531,X28892531,uid://A001/X2c0/X368e,Science Params,0.0014743000210231598,0.7454224731145505,mJy,2419.1,30.24
X10607759,X10607759,uid://A001/X2c0/X368f,Science Params,0.0014743000210231598,0.7454224731145505,mJy,2419.1,30.24
X14685636,X14685636,uid://A001/X2c0/X3690,Science Params,7.5,0.014999999999999989,mJy,1965.5,30.24
X11693761,X11693761,uid://A001/X2c0/X3691,Science Params,7.5,0.014999999999999989,mJy,1965.5,30.24
X20359006,X20359006,uid://A001/X2c0/X3692,Science Params,7.5,0.014999999999999989,mJy,418.07599999999996,4.752
X6298401,X6298401,uid://A001/X2c0/X3693,Science Params,7.5,0.014999999999999989,mJy,2603.9,16.8
X18138282,X18138282,uid://A001/X2c0/X2efa,Science Params,0.015010384283916841,0.2500000000000006,mJy,2328.38,30.24
X4362158,X4362158,uid://A001/X2c0/X2efb,Science Params,0.01618828366437522,0.25,mJy,2570.3,30.24
X12287117,X12287117,uid://A001/X2c0/X2f0d,Science Params,7.5,0.026,mJy,786.14,30.24
X21340280,X21340280,uid://A001/X2c0/X2f0e,Science Params,7.5,0.022,mJy,1693.34,30.24
X31992847,X31992847,uid://A001/X2c0/X2f0f,Science Params,0.022001714136027736,0.5400000000000011,mJy,1995.74,30.24
X6451106,X6451106,uid://A001/X2c0/X3ba0,Science Params,0.07291271483554132,0.20000000000000015,mJy,2267.9,30.24
X18420175,X18420175,uid://A001/X2c0/X3ba1,Science Params,0.09493375246951677,1.0,mJy,151.1,30.24
X6828060,X6828060,uid://A001/X2c0/X3ba2,Science Params,0.09493375246951677,1.0,mJy,90.62,30.24
X997444,X997444,uid://A001/X2c0/X3ba3,Science Params,0.12325318737671512,0.9000000000000008,mJy,2146.94,30.24
X6051528,X6051528,uid://A001/X2c0/X3ba4,Science Params,0.23809985573419595,5.0,mJy,1693.34,30.24
X3824736,X3824736,uid://A001/X2c0/X3bce,Science Params,9.321039401887376e-05,5.0,mJy,2993.66,30.24
X14620761,X14620761,uid://A001/X2c0/X391f,Science Params,0.000488,15.0,mJy,48.284,24.192
X6597967,X6597967,uid://A001/X2c0/X3920,Science Params,0.000488,15.0,mJy,48.284,24.192
X7171941,X7171941,uid://A001/X2c0/X3921,Science Params,0.000488,15.0,mJy,48.284,24.192
X17427434,X17427434,uid://A001/X2c0/X3922,Science Params,0.000488,15.0,mJy,48.284,24.192
X29474830,X29474830,uid://A001/X2c0/X3923,Science Params,0.000488,15.0,mJy,36.187999999999995,18.144
X7993518,X7993518,uid://A001/X2c0/X3924,Science Params,0.000488,15.0,mJy,36.187999999999995,18.144
X17043466,X17043466,uid://A001/X2c0/X3925,Science Params,0.000488,15.0,mJy,36.187999999999995,18.144
X14596772,X14596772,uid://A001/X2c0/X3926,Science Params,0.000488,15.0,mJy,36.187999999999995,18.144
X32470082,X32470082,uid://A001/X2c0/X3927,Science Params,0.000488,15.0,mJy,36.187999999999995,18.144
X28435733,X28435733,uid://A001/X2c0/X3928,Science Params,0.000488,15.0,mJy,36.187999999999995,18.144
X28331668,X28331668,uid://A001/X2c0/X3929,Science Params,0.000488,15.0,mJy,36.187999999999995,18.144
X21071449,X21071449,uid://A001/X2c0/X392a,Science Params,0.000488,15.0,mJy,36.187999999999995,18.144
X21708575,X21708575,uid://A001/X2c0/X392b,Science Params,0.000488,15.0,mJy,36.187999999999995,18.144
X3322782,X3322782,uid://A001/X2c0/X392c,Science Params,0.000488,15.0,mJy,36.187999999999995,18.144
X23190860,X23190860,uid://A001/X2c0/X392d,Science Params,0.000488,15.0,mJy,36.187999999999995,18.144
X21267938,X21267938,uid://A001/X2c0/X392e,Science Params,0.000488,15.0,mJy,36.187999999999995,18.144
X24342012,X24342012,uid://A001/X2c0/X392f,Science Params,0.000488,15.0,mJy,36.187999999999995,18.144
X12006346,X12006346,uid://A001/X2c0/X3930,Science Params,0.000488,15.0,mJy,48.284,24.192
X14132442,X14132442,uid://A001/X2c0/X3931,Science Params,0.000488,15.0,mJy,48.284,24.192
X6991477,X6991477,uid://A001/X2c0/X3932,Science Params,0.000488,15.0,mJy,48.284,24.192
X17302028,X17302028,uid://A001/X2c0/X3933,Science Params,0.000488,15.0,mJy,48.284,24.192
X17433567,X17433567,uid://A001/X2c0/X3934,Science Params,0.000488,15.0,mJy,48.284,24.192
X20912234,X20912234,uid://A001/X2c0/X3935,Science Params,0.000488,15.0,mJy,48.284,24.192
X20082263,X20082263,uid://A001/X2c0/X3936,Science Params,0.000488,15.0,mJy,48.284,24.192
X1273404,X1273404,uid://A001/X2c0/X3937,Science Params,0.000488,15.0,mJy,48.284,24.192
X5377806,X5377806,uid://A001/X2c0/X3938,Science Params,0.000488,15.0,mJy,48.284,24.192
X8990545,X8990545,uid://A001/X2c0/X3939,Science Params,0.000488,15.0,mJy,48.284,24.192
X18706323,X18706323,uid://A001/X2c0/X393a,Science Params,0.000488,15.0,mJy,48.284,24.192
X7326031,X7326031,uid://A001/X2c0/X393b,Science Params,0.000488,15.0,mJy,48.284,24.192
X3803175,X3803175,uid://A001/X2c0/X393c,Science Params,0.000488,15.0,mJy,48.284,24.192
X437184,X437184,uid://A001/X2c0/X2720,Science Params,7.5,0.049999999999999975,mJy,423.25999999999993,30.24
X28507274,X28507274,uid://A001/X2c0/X2733,Science Params,0.4227010096911643,0.07700000000000003,mJy,2600.54,30.24
X8781009,X8781009,uid://A001/X2c0/X38f4,Science Params,0.011710481720451048,0.5,mJy,2933.18,30.24
X3335879,X3335879,uid://A001/X2c0/X38f5,Science Params,0.01139824203218641,1.0,mJy,1693.34,30.24
X14218978,X14218978,uid://A001/X2c0/X38f6,Science Params,0.011430258142489859,0.7999999999999996,mJy,2600.54,30.24
X27331810,X27331810,uid://A001/X2c0/X38f7,Science Params,0.011622751987979131,1.1,mJy,1421.18,30.24
X30029401,X30029401,uid://A001/X2c0/X3e41,Science Params,7.5,0.0267,mJy,2540.06,30.24
X8827861,X8827861,uid://A001/X2c0/X3e42,Science Params,7.5,0.0267,mJy,1632.8600000000001,30.24
X27780858,X27780858,uid://A001/X2c0/X3e44,Science Params,0.00024414062500000005,1.8,mJy,2600.54,30.24
X16518868,X16518868,uid://A001/X2c0/X2a26,Science Params,7.5,0.09999999999999995,mJy,48.284,24.192
X2345669,X2345669,uid://A001/X2c0/X2a27,Science Params,7.5,0.09999999999999995,mJy,48.284,24.192
X13008962,X13008962,uid://A001/X2c0/X34f5,Science Params,0.0015379532066015968,1.2,mJy,1905.02,30.24
X26904867,X26904867,uid://A001/X2c0/X3bc2,Science Params,4.6875,0.25,mJy,24.092,24.192
X15155996,X15155996,uid://A001/X2c0/X3817,Science Params,0.000564453125,3.0,mJy,211.57999999999998,30.24
X31299852,X31299852,uid://A001/X2c0/X3818,Science Params,0.000564453125,3.0,mJy,171.26000000000002,10.08
X12086480,X12086480,uid://A001/X2c0/X381a,Science Params,7.5,0.019999999999999997,mJy,1572.38,30.24
X20026518,X20026518,uid://A001/X2c0/X381b,Science Params,7.5,0.019999999999999997,mJy,1753.82,30.24
X23868697,X23868697,uid://A001/X2c0/X381c,Science Params,7.5,0.019999999999999997,mJy,2358.62,30.24
X5275387,X5275387,uid://A001/X2c0/X3072,Science Params,0.4109843216936432,2.0,mJy,60.379999999999995,30.24
X2637845,X2637845,uid://A001/X2c0/X3072,Science Params,0.4109843216936432,2.0,mJy,241.82,30.24
X2960108,X2960108,uid://A001/X2c0/X3073,Science Params,0.4109843216936432,2.0,mJy,40.22,20.16
X7326210,X7326210,uid://A001/X2c0/X3073,Science Params,0.4109843216936432,2.0,mJy,161.18,20.16
X22382718,X22382718,uid://A001/X2c0/X3074,Science Params,1.875,1.0,mJy,11.996,12.096
X22589881,X22589881,uid://A001/X2c0/X3074,Science Params,1.875,1.0,mJy,48.284,12.096
X16991650,X16991650,uid://A001/X2c0/X3075,Science Params,1.875,1.0,mJy,24.092,24.192
X25780121,X25780121,uid://A001/X2c0/X3076,Science Params,0.14266869692903938,1.0,mJy,48.284,24.192
X27701640,X27701640,uid://A001/X2c0/X3077,Science Params,0.14266869692903938,1.0,mJy,24.092,24.192
X8665198,X8665198,uid://A001/X2c0/X3078,Science Params,1.875,1.0,mJy,11.996,12.096
X7454590,X7454590,uid://A001/X2c0/X3079,Science Params,1.875,1.0,mJy,5.948,6.048
X3915947,X3915947,uid://A001/X2c0/X307a,Science Params,0.4042250375711738,2.0,mJy,54.331999999999994,18.144
X13845599,X13845599,uid://A001/X2c0/X307a,Science Params,0.4042250375711738,2.0,mJy,217.628,18.144
X27695897,X27695897,uid://A001/X2c0/X307b,Science Params,0.4042250375711738,2.0,mJy,30.139999999999997,30.24
X2610217,X2610217,uid://A001/X2c0/X307b,Science Params,0.4042250375711738,2.0,mJy,120.86,30.24
X29000265,X29000265,uid://A001/X2c0/X307c,Science Params,1.875,1.0,mJy,11.996,12.096
X17654775,X17654775,uid://A001/X2c0/X307c,Science Params,1.875,1.0,mJy,48.284,12.096
X33348355,X33348355,uid://A001/X2c0/X307d,Science Params,1.875,1.0,mJy,24.092,24.192
X10966860,X10966860,uid://A001/X2c0/X307e,Science Params,0.1397099701974943,1.0,mJy,48.284,24.192
X18841654,X18841654,uid://A001/X2c0/X307e,Science Params,0.1397099701974943,1.0,mJy,48.284,24.192
X18390331,X18390331,uid://A001/X2c0/X307f,Science Params,0.1397099701974943,1.0,mJy,24.092,24.192
X28340927,X28340927,uid://A001/X2c0/X307f,Science Params,0.1397099701974943,1.0,mJy,24.092,24.192
X24275461,X24275461,uid://A001/X2c0/X3080,Science Params,1.875,1.0,mJy,11.996,12.096
X5897239,X5897239,uid://A001/X2c0/X3081,Science Params,1.875,1.0,mJy,5.948,6.048
X22641863,X22641863,uid://A001/X2c0/X2b89,Science Params,1.875,0.3,mJy,60.379999999999995,30.24
X22578936,X22578936,uid://A001/X2c0/X2b8a,Science Params,1.875,0.029999999999999978,mJy,2237.66,30.24
X31259721,X31259721,uid://A001/X2c0/X2b8b,Science Params,1.875,0.029999999999999978,mJy,2721.5,30.24
X28646634,X28646634,uid://A001/X2c0/X3c5e,Science Params,0.08,0.11999999999999991,mJy,2358.62,30.24
X1220781,X1220781,uid://A001/X2c0/X3c60,Science Params,7.5,0.049999999999999975,mJy,513.9799999999999,30.24
X6752137,X6752137,uid://A001/X2c0/X3c61,Science Params,7.5,0.049999999999999975,mJy,574.4599999999999,30.24
X16699278,X16699278,uid://A001/X2c0/X3c63,Science Params,0.005777371379029264,1.0,mJy,1572.38,30.24
X28845130,X28845130,uid://A001/X2c0/X3c64,Science Params,0.007850812387459846,1.0,mJy,967.5799999999999,30.24
X26554261,X26554261,uid://A001/X2c0/X3c65,Science Params,0.009651680853733155,1.0,mJy,1542.14,30.24
X25135207,X25135207,uid://A001/X2c0/X3083,Science Params,4.0674764795211615,0.09999999999999995,mJy,60.379999999999995,30.24
X18262494,X18262494,uid://A001/X2c0/X311a,Science Params,7.5,0.07999999999999999,mJy,362.78,30.24
X23548457,X23548457,uid://A001/X2c0/X311b,Science Params,7.5,0.09999999999999995,mJy,96.668,24.192
X14842134,X14842134,uid://A001/X2c0/X311c,Science Params,7.5,0.06999999999999999,mJy,130.94,26.208
X7704891,X7704891,uid://A001/X2c0/X2a29,Science Params,0.0625003137725932,0.16799999999999998,mJy,2358.62,30.24
X31891743,X31891743,uid://A001/X2c0/X2a3c,Science Params,7.5,0.7,mJy,362.78,30.24
X2608677,X2608677,uid://A001/X2c0/X2a3c,Science Params,7.5,0.7,mJy,393.02,30.24
X33213850,X33213850,uid://A001/X2c0/X2a3c,Science Params,7.5,0.7,mJy,314.39599999999996,26.208
X26640328,X26640328,uid://A001/X2c0/X2a3d,Science Params,7.5,1.0,mJy,16.028,16.128
X33122348,X33122348,uid://A001/X2c0/X3e87,Science Params,0.03125,4.9,mJy,40.22,20.16
X22677269,X22677269,uid://A001/X2c0/X3e88,Science Params,0.03125,4.9,mJy,28.124,28.224
X5517068,X5517068,uid://A001/X2c0/X3e89,Science Params,0.03125,4.9,mJy,28.124,28.224
X681035,X681035,uid://A001/X2c0/X3e8a,Science Params,0.03125,4.9,mJy,28.124,28.224
X13864321,X13864321,uid://A001/X2c0/X2378,Science Params,0.000564453125,3.0,mJy,1511.9,30.24
X18155360,X18155360,uid://A001/X2c0/X2379,Science Params,0.000564453125,3.0,mJy,1511.9,30.24
X4690058,X4690058,uid://A001/X2c0/X237a,Science Params,0.0002822265625,6.0,mJy,1028.06,30.24
X20909030,X20909030,uid://A001/X2c0/X237b,Science Params,0.000564453125,3.0,mJy,1511.9,30.24
X20063057,X20063057,uid://A001/X2c0/X3375,Science Params,7.5,0.12800000000000014,mJy,2558.2039999999997,18.144
X1411764,X1411764,uid://A001/X2c0/X3376,Science Params,7.5,0.12800000000000014,mJy,2558.2039999999997,18.144
X6503576,X6503576,uid://A001/X2c0/X3377,Science Params,7.5,0.12800000000000014,mJy,2558.2039999999997,18.144
X25560587,X25560587,uid://A001/X2c0/X3378,Science Params,7.5,0.12800000000000014,mJy,2558.2039999999997,18.144
X28163890,X28163890,uid://A001/X2c0/X3379,Science Params,7.5,0.12800000000000014,mJy,2558.2039999999997,18.144
X28766906,X28766906,uid://A001/X2c0/X337a,Science Params,7.5,0.12800000000000014,mJy,2558.2039999999997,18.144
X26612897,X26612897,uid://A001/X2c0/X33d7,Science Params,7.5,0.15,mJy,677.276,28.224
X4662963,X4662963,uid://A001/X2c0/X36b5,Science Params,0.0038242084621430204,7.739962361718408,mJy,1681.2440000000001,12.096
X27464927,X27464927,uid://A001/X2c0/X36b6,Science Params,0.0038242084621430204,7.739962361718408,mJy,1723.58,30.24
X2561807,X2561807,uid://A001/X2c0/X36b7,Science Params,0.0038242084621430204,7.739962361718408,mJy,418.07599999999996,4.752
X27039899,X27039899,uid://A001/X2c0/X36b8,Science Params,0.0038242084621430204,7.739962361718408,mJy,976.6519999999999,15.504
X8660364,X8660364,uid://A001/X2c0/X36b9,Science Params,0.015296833848572082,1.934990590429602,mJy,822.428,24.192
X32701522,X32701522,uid://A001/X2c0/X36ba,Science Params,0.003838419011914706,7.797591791831834,mJy,1790.1080000000002,12.096
X8060597,X8060597,uid://A001/X2c0/X36bb,Science Params,0.003838419011914706,7.797591791831834,mJy,1723.58,30.24
X3864157,X3864157,uid://A001/X2c0/X36bc,Science Params,0.003838419011914706,7.797591791831834,mJy,418.07599999999996,4.752
X18317108,X18317108,uid://A001/X2c0/X36bd,Science Params,0.003838419011914706,7.797591791831834,mJy,907.0999999999999,15.12
X13175359,X13175359,uid://A001/X2c0/X36be,Science Params,0.015353676047658823,1.9493979479579573,mJy,1112.7320000000002,24.192
X32137037,X32137037,uid://A001/X2c0/X34f9,Science Params,5.508616432509797,0.009999999999999998,mJy,2630.7799999999997,30.24
X22065896,X22065896,uid://A001/X2c0/X23e5,Science Params,7.5,0.049999999999999975,mJy,453.49999999999994,30.24
X27451742,X27451742,uid://A001/X2c0/X23e5,Science Params,7.5,0.049999999999999975,mJy,393.02,30.24
X32616679,X32616679,uid://A001/X2c0/X23e6,Science Params,7.5,0.049999999999999975,mJy,362.78,30.24
X21057372,X21057372,uid://A001/X2c0/X23e7,Science Params,7.5,0.049999999999999975,mJy,362.78,30.24
X24390617,X24390617,uid://A001/X2c0/X23e8,Science Params,7.5,0.049999999999999975,mJy,362.78,30.24
X20785771,X20785771,uid://A001/X2c0/X23e0,Science Params,0.0003472316194473264,10.0,mJy,332.53999999999996,30.24
X22411872,X22411872,uid://A001/X2c0/X23e0,Science Params,0.0003472316194473264,10.0,mJy,302.29999999999995,30.24
X11705597,X11705597,uid://A001/X2c0/X23e0,Science Params,0.0003472316194473264,10.0,mJy,362.78,30.24
X4947302,X4947302,uid://A001/X2c0/X23e1,Science Params,0.00028833756704208077,10.0,mJy,272.05999999999995,30.24
X28570069,X28570069,uid://A001/X2c0/X271c,Science Params,0.015810938112392404,0.3999999999999998,mJy,2993.66,30.24
X14937211,X14937211,uid://A001/X2c0/X21c7,Science Params,7.5,0.027,mJy,2237.66,30.24
X7306347,X7306347,uid://A001/X2c0/X21c8,Science Params,7.5,0.027,mJy,2177.18,30.24
X23427420,X23427420,uid://A001/X2c0/X21ca,Science Params,7.5,0.013,mJy,1693.34,30.24
X3926374,X3926374,uid://A001/X2c0/X3e46,Science Params,7.5,0.019999999999999997,mJy,2963.42,28.224
X2653359,X2653359,uid://A001/X2c0/X3e47,Science Params,7.5,0.019999999999999997,mJy,2963.42,28.224
X27712832,X27712832,uid://A001/X2c0/X3e48,Science Params,7.5,0.019999999999999997,mJy,2721.5,30.24
X32290617,X32290617,uid://A001/X2c0/X3788,Science Params,0.6823610619317182,1.17,mJy,695.42,30.24
X15368657,X15368657,uid://A001/X2c0/X3789,Science Params,0.6483835560666439,2.2,mJy,634.9399999999999,30.24
X16477286,X16477286,uid://A001/X2c0/X378a,Science Params,0.669035843456742,1.7,mJy,695.42,30.24
X13638841,X13638841,uid://A001/X2c0/X378b,Science Params,0.6616087053130602,1.9,mJy,513.9799999999999,30.24
X17106020,X17106020,uid://A001/X2c0/X378c,Science Params,0.6359539571872754,1.2,mJy,786.14,30.24
X9298848,X9298848,uid://A001/X2c0/X33d9,Science Params,0.062,0.3,mJy,1542.14,30.24
X10128551,X10128551,uid://A001/X2c0/X210e,Science Params,7.5,0.5000000000000012,mJy,2358.62,30.24
X2885350,X2885350,uid://A001/X2c0/X210f,Science Params,7.5,0.5000000000000012,mJy,1995.74,30.24
X21067476,X21067476,uid://A001/X2c0/X2110,Science Params,7.5,0.5000000000000012,mJy,1995.74,30.24
X11429314,X11429314,uid://A001/X2c0/X33db,Science Params,7.5,0.009999999999999998,mJy,2086.46,30.24
X18512745,X18512745,uid://A001/X2c0/X2400,Science Params,7.439432589261031,0.015000000000000006,mJy,2630.7799999999997,30.24
X12916510,X12916510,uid://A001/X2c0/X23f7,Science Params,0.019534254722840493,0.6900000000000034,mJy,2207.42,30.24
X3824331,X3824331,uid://A001/X2c0/X23f8,Science Params,0.019534254722840493,0.6900000000000034,mJy,1118.78,30.24
X7588113,X7588113,uid://A001/X2c0/X23f9,Science Params,0.019441089319738723,0.6900000000000034,mJy,1935.26,30.24
X6658191,X6658191,uid://A001/X2c0/X23fa,Science Params,0.019441089319738723,0.6900000000000034,mJy,967.5799999999999,30.24
X30525520,X30525520,uid://A001/X2c0/X23fb,Science Params,0.019580298646368857,0.6900000000000034,mJy,2086.46,30.24
X8034543,X8034543,uid://A001/X2c0/X23fc,Science Params,0.019580298646368857,0.6900000000000034,mJy,1058.3,30.24
X16536051,X16536051,uid://A001/X2c0/X23fd,Science Params,0.019573500741475347,0.6900000000000034,mJy,1814.3,30.24
X4413414,X4413414,uid://A001/X2c0/X23fe,Science Params,0.019573500741475347,0.6900000000000034,mJy,907.0999999999999,30.24
X21797309,X21797309,uid://A001/X2c0/X2c91,Science Params,0.00011534362600278139,7.0,mJy,2177.18,30.24
X13338466,X13338466,uid://A001/X2c0/X2c92,Science Params,0.00011534362600278139,7.0,mJy,2177.18,30.24
X5113689,X5113689,uid://A001/X2c0/X2427,Science Params,0.0007771939719131719,1.9,mJy,937.3399999999999,30.24
X27769273,X27769273,uid://A001/X2c0/X2427,Science Params,0.0007771939719131719,1.9,mJy,967.5799999999999,30.24
X25990045,X25990045,uid://A001/X2c0/X2428,Science Params,0.0007772043418116942,4.0,mJy,634.9399999999999,30.24
X26053064,X26053064,uid://A001/X2c0/X2428,Science Params,0.0007772043418116942,4.0,mJy,665.18,30.24
X3574383,X3574383,uid://A001/X2c0/X3b9e,Science Params,0.0007338221164505615,20.0,mJy,979.6759999999999,12.096
X26707919,X26707919,uid://A001/X2c0/X41e3,Science Params,0.0006951552779548188,3.0,mJy,1602.6200000000001,30.24
X24226684,X24226684,uid://A001/X2c0/X41e4,Science Params,0.0006951552779548188,3.0,mJy,1602.6200000000001,30.24
X32482887,X32482887,uid://A001/X2c0/X3f28,Science Params,7.5,0.039999999999999994,mJy,362.78,30.24
X8138571,X8138571,uid://A001/X2c0/X3f29,Science Params,7.5,0.039999999999999994,mJy,725.66,30.24
X32218160,X32218160,uid://A001/X2c0/X3f29,Science Params,7.5,0.039999999999999994,mJy,755.9,30.24
X226951,X226951,uid://A001/X2c0/X3f2a,Science Params,7.5,0.039999999999999994,mJy,725.66,30.24
X3723936,X3723936,uid://A001/X2c0/X3f2b,Science Params,7.5,0.039999999999999994,mJy,604.6999999999999,30.24
X6371211,X6371211,uid://A001/X2c0/X3f2c,Science Params,7.5,0.039999999999999994,mJy,786.14,30.24
X4998714,X4998714,uid://A001/X2c0/X2a3e,Science Params,0.0004882812500000001,1.4,mJy,2600.54,30.24
X32765725,X32765725,uid://A001/X2c0/X3508,Science Params,0.0002822265625,180.0,mJy,241.82,30.24
X20798900,X20798900,uid://A001/X2c0/X293a,Science Params,7.5,0.014999999999999989,mJy,2902.94,30.24
X8516089,X8516089,uid://A001/X2c0/X293b,Science Params,7.5,0.024999999999999988,mJy,1874.78,30.24
X24699809,X24699809,uid://A001/X2c0/X3643,Science Params,0.00112890625,1.2,mJy,2600.54,30.24
X5111367,X5111367,uid://A001/X2c0/X3644,Science Params,0.0019384765625000003,1.5,mJy,2419.1,30.24
X14598286,X14598286,uid://A001/X2c0/X36d2,Science Params,0.035869291676949355,0.25,mJy,2721.5,30.24
X453758,X453758,uid://A001/X2c0/X36d3,Science Params,0.03609976455453969,0.3999999999999998,mJy,1088.54,30.24
X12260783,X12260783,uid://A001/X2c0/X36d4,Science Params,0.03536186097076414,0.3999999999999998,mJy,1118.78,30.24
X10673378,X10673378,uid://A001/X2c0/X36d5,Science Params,0.03536186097076414,0.3999999999999998,mJy,1239.74,30.24
X4769376,X4769376,uid://A001/X2c0/X3407,Science Params,7.5,0.018999999999999986,mJy,2661.02,30.24
X5218469,X5218469,uid://A001/X2c0/X3408,Science Params,7.5,0.018999999999999986,mJy,2661.02,30.24
X21611581,X21611581,uid://A001/X2c0/X3409,Science Params,7.5,0.018999999999999986,mJy,1330.46,30.24
X19114624,X19114624,uid://A001/X2c0/X340a,Science Params,7.5,0.02300000000000001,mJy,1814.3,30.24
X16540309,X16540309,uid://A001/X2c0/X340b,Science Params,7.5,0.02300000000000001,mJy,907.0999999999999,30.24
X23300458,X23300458,uid://A001/X2c0/X34e5,Science Params,0.07997206687567837,4.0,mJy,181.34,30.24
X2661658,X2661658,uid://A001/X2c0/X34e6,Science Params,0.07997206687567837,4.0,mJy,362.78,30.24
X28620052,X28620052,uid://A001/X2c0/X34e7,Science Params,0.07997206687567837,4.0,mJy,374.87600000000003,4.464
X5838359,X5838359,uid://A001/X2c0/X34e8,Science Params,0.07997206687567837,4.0,mJy,181.34,10.08
X30154719,X30154719,uid://A001/X2c0/X34e9,Science Params,0.017940425192470754,0.25999999999999995,mJy,1693.34,30.24
X31279972,X31279972,uid://A001/X2c0/X3d24,Science Params,0.015327129876114362,0.7999999999999996,mJy,755.9,30.24
X24608266,X24608266,uid://A001/X2c0/X3d25,Science Params,0.015327129876114362,0.7999999999999996,mJy,393.02,30.24
X24829463,X24829463,uid://A001/X2c0/X3d26,Science Params,0.015264152861223105,0.61,mJy,1149.02,30.24
X5308576,X5308576,uid://A001/X2c0/X3d27,Science Params,0.015264152861223105,0.61,mJy,574.4599999999999,30.24
X3440410,X3440410,uid://A001/X2c0/X3d28,Science Params,0.01511872488799318,0.7800000000000006,mJy,816.3799999999999,30.24
X3097427,X3097427,uid://A001/X2c0/X3d29,Science Params,0.015136982134394098,5.0,mJy,120.86,30.24
X12941040,X12941040,uid://A001/X2c0/X3d2a,Science Params,0.015136982134394098,0.4399999999999997,mJy,2570.3,30.24
X8699207,X8699207,uid://A001/X2c0/X3d2b,Science Params,0.01511872488799318,5.0,mJy,120.86,30.24
X17691718,X17691718,uid://A001/X2c0/X2b4a,Science Params,7.5,0.10000000000000042,mJy,1802.2040000000002,12.096
X11597249,X11597249,uid://A001/X2c0/X2b4b,Science Params,0.0004882812500000001,5.0,mJy,1965.5,30.24
X28596401,X28596401,uid://A001/X2c0/X2a41,Science Params,0.0009692382812500002,1.9655399098700075,mJy,2509.82,30.24
X17622970,X17622970,uid://A001/X2c0/X24a7,Science Params,0.0021917237121290476,5.0,mJy,393.02,30.24
X312582,X312582,uid://A001/X2c0/X24a8,Science Params,0.0021917237121290476,5.0,mJy,211.57999999999998,30.24
X6070025,X6070025,uid://A001/X2c0/X24a9,Science Params,0.002292255173155863,5.0,mJy,362.78,30.24
X4213223,X4213223,uid://A001/X2c0/X24aa,Science Params,0.002292255173155863,5.0,mJy,181.34,30.24
X9651687,X9651687,uid://A001/X2c0/X2b56,Science Params,0.00014111328125,31.947014153288247,mJy,1034.108,18.144
X9573744,X9573744,uid://A001/X2c0/X2b56,Science Params,0.00014111328125,31.947014153288247,mJy,689.372,18.144
X11222295,X11222295,uid://A001/X2c0/X2b57,Science Params,0.00014111328125,31.947014153288247,mJy,886.9399999999999,20.16
X14506132,X14506132,uid://A001/X2c0/X2b57,Science Params,0.00014111328125,31.947014153288247,mJy,513.9799999999999,30.24
X16504474,X16504474,uid://A001/X2c0/X2b58,Science Params,0.00014111328125,31.947014153288247,mJy,405.40399999999994,4.608
X876725,X876725,uid://A001/X2c0/X2b59,Science Params,0.00014111328125,31.947014153288247,mJy,912.188,10.608
X3417849,X3417849,uid://A001/X2c0/X2b59,Science Params,0.00014111328125,31.947014153288247,mJy,912.188,10.608
X8241712,X8241712,uid://A001/X2c0/X2b59,Science Params,0.00014111328125,31.947014153288247,mJy,944.0120000000001,10.608
X33250074,X33250074,uid://A001/X2c0/X2b5a,Science Params,0.00014111328125,31.94686496045382,mJy,1687.292,18.144
X10599368,X10599368,uid://A001/X2c0/X2b5a,Science Params,0.00014111328125,31.94686496045382,mJy,761.9479999999999,18.144
X31971511,X31971511,uid://A001/X2c0/X2b5b,Science Params,0.00014111328125,31.94686496045382,mJy,1149.02,30.24
X20171085,X20171085,uid://A001/X2c0/X2b5b,Science Params,0.00014111328125,31.94686496045382,mJy,574.4599999999999,30.24
