targetId,targetId,SB_UID,indObs,name
X905692,X905692,uid://A001/X2c0/X3c9a,0,Science
X16034700,X16034700,uid://A001/X2c0/X3c9a,0,Science
X24867186,X24867186,uid://A001/X2c0/X3c9a,0,Science
X14394869,X14394869,uid://A001/X2c0/X3c9a,0,Science
X13928977,X13928977,uid://A001/X2c0/X3c9a,0,Science
X19206816,X19206816,uid://A001/X2c0/X3c9a,0,Science
X27467806,X27467806,uid://A001/X2c0/X3c9a,0,Science
X12940209,X12940209,uid://A001/X2c0/X3c9a,0,Science
X10371494,X10371494,uid://A001/X2c0/X3c9a,0,Science
X7726019,X7726019,uid://A001/X2c0/X3c9a,0,Science
X11566596,X11566596,uid://A001/X2c0/X3c9a,0,Science
X13804546,X13804546,uid://A001/X2c0/X3c9a,0,Science
X6827007,X6827007,uid://A001/X2c0/X3c9a,0,Science
X31684533,X31684533,uid://A001/X2c0/X3c9a,0,Science
X31523072,X31523072,uid://A001/X2c0/X3c9a,0,Science
X26883897,X26883897,uid://A001/X2c0/X3c9a,0,Science
X25555265,X25555265,uid://A001/X2c0/X3c9a,0,Science
X5807860,X5807860,uid://A001/X2c0/X3c9a,0,Science
X1183778,X1183778,uid://A001/X2c0/X3c9a,0,Science
X28298582,X28298582,uid://A001/X2c0/X3c9a,0,Science
X27522802,X27522802,uid://A001/X2c0/X3c9a,0,Science
X29459377,X29459377,uid://A001/X2c0/X3c9a,0,Science
X25027265,X25027265,uid://A001/X2c0/X3c9a,0,Science
X26033002,X26033002,uid://A001/X2c0/X3c9a,0,Science
X19347679,X19347679,uid://A001/X2c0/X3c9a,0,Science
X5942414,X5942414,uid://A001/X2c0/X3c9a,0,Science
X10555231,X10555231,uid://A001/X2c0/X3c9a,0,Science
X30384737,X30384737,uid://A001/X2c0/X3b5d,0,Calibrators
X14373707,X14373707,uid://A001/X2c0/X3b5d,0,Calibrators
X30561964,X30561964,uid://A001/X2c0/X3b5d,0,Calibrators
X15164042,X15164042,uid://A001/X2c0/X3b5d,0,Science
X4637345,X4637345,uid://A001/X2c0/X3b5d,0,Science
X23300711,X23300711,uid://A001/X2c0/X3b5d,0,Science
X32305018,X32305018,uid://A001/X2c0/X3b5e,0,Calibrators
X30050849,X30050849,uid://A001/X2c0/X3b5e,0,Calibrators
X21780209,X21780209,uid://A001/X2c0/X3b5e,0,Calibrators
X22225002,X22225002,uid://A001/X2c0/X3b5e,0,Science
X27372112,X27372112,uid://A001/X2c0/X3b5e,0,Science
X3432925,X3432925,uid://A001/X2c0/X3b5e,0,Science
X8116789,X8116789,uid://A001/X2c0/X3b5f,0,Calibrators
X7968061,X7968061,uid://A001/X2c0/X3b5f,0,Calibrators
X2911360,X2911360,uid://A001/X2c0/X3b5f,0,Calibrators
X4886055,X4886055,uid://A001/X2c0/X3b5f,0,Science
X31364503,X31364503,uid://A001/X2c0/X3b5f,0,Science
X6612522,X6612522,uid://A001/X2c0/X3b5f,0,Science
X5408951,X5408951,uid://A001/X2c0/X3b60,0,Calibrators
X24723656,X24723656,uid://A001/X2c0/X3b60,0,Calibrators
X18340759,X18340759,uid://A001/X2c0/X3b60,0,Calibrators
X9405017,X9405017,uid://A001/X2c0/X3b60,0,Science
X30414908,X30414908,uid://A001/X2c0/X3b60,0,Science
X18223995,X18223995,uid://A001/X2c0/X3b60,0,Science
X7537212,X7537212,uid://A001/X2c0/X3cce,0,Calibrators
X24204140,X24204140,uid://A001/X2c0/X3cce,0,Calibrators
X31115567,X31115567,uid://A001/X2c0/X3cce,0,Calibrators
X7221912,X7221912,uid://A001/X2c0/X3cce,0,Science
X15930480,X15930480,uid://A001/X2c0/X3cce,0,Science
X23467800,X23467800,uid://A001/X2c0/X3cce,0,Science
X20649914,X20649914,uid://A001/X2c0/X3cce,0,Science
X27614000,X27614000,uid://A001/X2c0/X3ccf,0,Calibrators
X3689239,X3689239,uid://A001/X2c0/X3ccf,0,Calibrators
X3763372,X3763372,uid://A001/X2c0/X3ccf,0,Calibrators
X17031661,X17031661,uid://A001/X2c0/X3ccf,0,Science
X27326093,X27326093,uid://A001/X2c0/X3ccf,0,Science
X22870306,X22870306,uid://A001/X2c0/X3ccf,0,Science
X29424802,X29424802,uid://A001/X2c0/X3ccf,0,Science
X1299111,X1299111,uid://A001/X2c0/X3cd0,0,Calibrators
X31989815,X31989815,uid://A001/X2c0/X3cd0,0,Calibrators
X18601508,X18601508,uid://A001/X2c0/X3cd0,0,Calibrators
X33473584,X33473584,uid://A001/X2c0/X3cd0,0,Science
X19966790,X19966790,uid://A001/X2c0/X3cd0,0,Science
X13157323,X13157323,uid://A001/X2c0/X3cd0,0,Science
X7468730,X7468730,uid://A001/X2c0/X3cd0,0,Science
X12786414,X12786414,uid://A001/X2c0/X3cd1,0,Calibrators
X2812453,X2812453,uid://A001/X2c0/X3cd1,0,Calibrators
X20217288,X20217288,uid://A001/X2c0/X3cd1,0,Calibrators
X6113581,X6113581,uid://A001/X2c0/X3cd1,0,Science
X6591184,X6591184,uid://A001/X2c0/X3cd1,0,Science
X14601461,X14601461,uid://A001/X2c0/X3cd1,0,Science
X467827,X467827,uid://A001/X2c0/X3cd1,0,Science
X12462041,X12462041,uid://A001/X2c0/X3cd2,0,Calibrators
X1866733,X1866733,uid://A001/X2c0/X3cd2,0,Calibrators
X9648865,X9648865,uid://A001/X2c0/X3cd2,0,Calibrators
X32540403,X32540403,uid://A001/X2c0/X3cd2,0,Science
X28115866,X28115866,uid://A001/X2c0/X3cd2,0,Science
X323107,X323107,uid://A001/X2c0/X3cd2,0,Science
X18072054,X18072054,uid://A001/X2c0/X3cd2,0,Science
X3780886,X3780886,uid://A001/X2c0/X3cd3,0,Calibrators
X14652409,X14652409,uid://A001/X2c0/X3cd3,0,Calibrators
X27729651,X27729651,uid://A001/X2c0/X3cd3,0,Calibrators
X323944,X323944,uid://A001/X2c0/X3cd3,0,Science
X1754038,X1754038,uid://A001/X2c0/X3cd3,0,Science
X27135753,X27135753,uid://A001/X2c0/X3cd3,0,Science
X32411665,X32411665,uid://A001/X2c0/X3cd3,0,Science
X25004381,X25004381,uid://A001/X2c0/X3cd4,0,Calibrators
X10230950,X10230950,uid://A001/X2c0/X3cd4,0,Calibrators
X28876857,X28876857,uid://A001/X2c0/X3cd4,0,Calibrators
X26814564,X26814564,uid://A001/X2c0/X3cd4,0,Science
X10810794,X10810794,uid://A001/X2c0/X3cd4,0,Science
X2086444,X2086444,uid://A001/X2c0/X3cd4,0,Science
X21425352,X21425352,uid://A001/X2c0/X3cd4,0,Science
X20721250,X20721250,uid://A001/X2c0/X2325,0,Calibrators
X26125528,X26125528,uid://A001/X2c0/X2325,0,Calibrators
X21230328,X21230328,uid://A001/X2c0/X2325,0,Calibrators
X5786167,X5786167,uid://A001/X2c0/X2325,0,Science
X6682086,X6682086,uid://A001/X2c0/X2325,0,Science
X23854898,X23854898,uid://A001/X2c0/X2325,0,Science
X21887090,X21887090,uid://A001/X2c0/X2325,0,Science
X4508131,X4508131,uid://A001/X2c0/X2326,0,Calibrators
X9408524,X9408524,uid://A001/X2c0/X2326,0,Calibrators
X1996784,X1996784,uid://A001/X2c0/X2326,0,Calibrators
X5685820,X5685820,uid://A001/X2c0/X2326,0,Science
X13950687,X13950687,uid://A001/X2c0/X2326,0,Science
X20316179,X20316179,uid://A001/X2c0/X2326,0,Science
X6229839,X6229839,uid://A001/X2c0/X2326,0,Science
X26829756,X26829756,uid://A001/X2c0/X383a,0,Calibrators
X14000317,X14000317,uid://A001/X2c0/X383a,0,Calibrators
X15305523,X15305523,uid://A001/X2c0/X383a,0,Calibrators
X3568873,X3568873,uid://A001/X2c0/X383a,0,Calibrators
X4094454,X4094454,uid://A001/X2c0/X383a,0,Science
X17094426,X17094426,uid://A001/X2c0/X383a,0,Science
X7945743,X7945743,uid://A001/X2c0/X383a,0,Science
X29999652,X29999652,uid://A001/X2c0/X383a,0,Science
X26014446,X26014446,uid://A001/X2c0/X3866,0,Calibrators
X29543473,X29543473,uid://A001/X2c0/X3866,0,Calibrators
X10668776,X10668776,uid://A001/X2c0/X3866,0,Calibrators
X15433700,X15433700,uid://A001/X2c0/X3866,0,Science
X9274535,X9274535,uid://A001/X2c0/X3866,0,Science
X32705307,X32705307,uid://A001/X2c0/X3866,0,Science
X14911400,X14911400,uid://A001/X2c0/X3866,0,Science
X30752191,X30752191,uid://A001/X2c0/X336c,0,Calibrators
X16529400,X16529400,uid://A001/X2c0/X336c,0,Calibrators
X8210486,X8210486,uid://A001/X2c0/X336c,0,Calibrators
X10963945,X10963945,uid://A001/X2c0/X336c,0,Science
X22322653,X22322653,uid://A001/X2c0/X336c,0,Science
X12168490,X12168490,uid://A001/X2c0/X336c,0,Science
X9379449,X9379449,uid://A001/X2c0/X336d,0,Calibrators
X26150157,X26150157,uid://A001/X2c0/X336d,0,Calibrators
X14882620,X14882620,uid://A001/X2c0/X336d,0,Calibrators
X5371799,X5371799,uid://A001/X2c0/X336d,0,Science
X27137628,X27137628,uid://A001/X2c0/X336d,0,Science
X10227530,X10227530,uid://A001/X2c0/X336d,0,Science
X20528442,X20528442,uid://A001/X2c0/X336e,0,Calibrators
X21765234,X21765234,uid://A001/X2c0/X336e,0,Science
X13461564,X13461564,uid://A001/X2c0/X336e,0,Science
X30215762,X30215762,uid://A001/X2c0/X336e,0,Science
X29445227,X29445227,uid://A001/X2c0/X336f,0,Calibrators
X31708523,X31708523,uid://A001/X2c0/X336f,0,Science
X29749939,X29749939,uid://A001/X2c0/X336f,0,Science
X21849810,X21849810,uid://A001/X2c0/X336f,0,Science
X11542778,X11542778,uid://A001/X2c0/X3370,0,Calibrators
X14313378,X14313378,uid://A001/X2c0/X3370,0,Calibrators
X29000499,X29000499,uid://A001/X2c0/X3370,0,Calibrators
X11627104,X11627104,uid://A001/X2c0/X3370,0,Science
X32634052,X32634052,uid://A001/X2c0/X3370,0,Science
X8755853,X8755853,uid://A001/X2c0/X3370,0,Science
X19524042,X19524042,uid://A001/X2c0/X3371,0,Calibrators
X26315277,X26315277,uid://A001/X2c0/X3371,0,Calibrators
X6500423,X6500423,uid://A001/X2c0/X3371,0,Calibrators
X25904899,X25904899,uid://A001/X2c0/X3371,0,Science
X4057073,X4057073,uid://A001/X2c0/X3371,0,Science
X8198144,X8198144,uid://A001/X2c0/X3371,0,Science
X26772727,X26772727,uid://A001/X2c0/X3372,0,Calibrators
X3184534,X3184534,uid://A001/X2c0/X3372,0,Calibrators
X26854238,X26854238,uid://A001/X2c0/X3372,0,Science
X13231489,X13231489,uid://A001/X2c0/X3372,0,Science
X29120473,X29120473,uid://A001/X2c0/X3372,0,Science
X25549967,X25549967,uid://A001/X2c0/X3373,0,Calibrators
X22139630,X22139630,uid://A001/X2c0/X3373,0,Calibrators
X13608872,X13608872,uid://A001/X2c0/X3373,0,Science
X15292546,X15292546,uid://A001/X2c0/X3373,0,Science
X31134882,X31134882,uid://A001/X2c0/X3373,0,Science
X15291197,X15291197,uid://A001/X2c0/X4048,0,Calibrators
X8912506,X8912506,uid://A001/X2c0/X4048,0,Calibrators
X955238,X955238,uid://A001/X2c0/X4048,0,Calibrators
X8826759,X8826759,uid://A001/X2c0/X4048,0,Science
X20229234,X20229234,uid://A001/X2c0/X4048,0,Science
X6797528,X6797528,uid://A001/X2c0/X4048,0,Science
X21652358,X21652358,uid://A001/X2c0/X4048,0,Science
X15863528,X15863528,uid://A001/X2c0/X4049,0,Calibrators
X28967652,X28967652,uid://A001/X2c0/X4049,0,Calibrators
X30918830,X30918830,uid://A001/X2c0/X4049,0,Calibrators
X9355496,X9355496,uid://A001/X2c0/X4049,0,Science
X6570722,X6570722,uid://A001/X2c0/X4049,0,Science
X1658492,X1658492,uid://A001/X2c0/X4049,0,Science
X28652795,X28652795,uid://A001/X2c0/X4049,0,Science
X23824024,X23824024,uid://A001/X2c0/X404a,0,Calibrators
X33276768,X33276768,uid://A001/X2c0/X404a,0,Calibrators
X12641787,X12641787,uid://A001/X2c0/X404a,0,Calibrators
X31998003,X31998003,uid://A001/X2c0/X404a,0,Science
X14743230,X14743230,uid://A001/X2c0/X404a,0,Science
X20721535,X20721535,uid://A001/X2c0/X404a,0,Science
X335173,X335173,uid://A001/X2c0/X404a,0,Science
X18090970,X18090970,uid://A001/X2c0/X404b,0,Calibrators
X216940,X216940,uid://A001/X2c0/X404b,0,Calibrators
X2336996,X2336996,uid://A001/X2c0/X404b,0,Calibrators
X25319391,X25319391,uid://A001/X2c0/X404b,0,Science
X28760716,X28760716,uid://A001/X2c0/X404b,0,Science
X2709408,X2709408,uid://A001/X2c0/X404b,0,Science
X31047553,X31047553,uid://A001/X2c0/X404b,0,Science
X5611162,X5611162,uid://A001/X2c0/X2112,0,Calibrators
X18183172,X18183172,uid://A001/X2c0/X2112,0,Calibrators
X6120146,X6120146,uid://A001/X2c0/X2112,0,Calibrators
X6173024,X6173024,uid://A001/X2c0/X2112,0,Calibrators
X204481,X204481,uid://A001/X2c0/X2112,0,Science
X4428908,X4428908,uid://A001/X2c0/X2112,0,Science
X16925941,X16925941,uid://A001/X2c0/X2112,0,Science
X10620837,X10620837,uid://A001/X2c0/X2112,0,Science
X12447894,X12447894,uid://A001/X2c0/X2113,0,Calibrators
X19686646,X19686646,uid://A001/X2c0/X2113,0,Calibrators
X8887060,X8887060,uid://A001/X2c0/X2113,0,Calibrators
X31658576,X31658576,uid://A001/X2c0/X2113,0,Calibrators
X18470397,X18470397,uid://A001/X2c0/X2113,0,Science
X11990099,X11990099,uid://A001/X2c0/X2113,0,Science
X13026802,X13026802,uid://A001/X2c0/X2113,0,Science
X22945445,X22945445,uid://A001/X2c0/X2113,0,Science
X20601341,X20601341,uid://A001/X2c0/X2114,0,Calibrators
X22138849,X22138849,uid://A001/X2c0/X2114,0,Calibrators
X8734267,X8734267,uid://A001/X2c0/X2114,0,Calibrators
X27811066,X27811066,uid://A001/X2c0/X2114,0,Science
X332896,X332896,uid://A001/X2c0/X2114,0,Science
X9152306,X9152306,uid://A001/X2c0/X2114,0,Science
X20292810,X20292810,uid://A001/X2c0/X2115,0,Calibrators
X16237257,X16237257,uid://A001/X2c0/X2115,0,Calibrators
X22811792,X22811792,uid://A001/X2c0/X2115,0,Calibrators
X9149177,X9149177,uid://A001/X2c0/X2115,0,Science
X33449133,X33449133,uid://A001/X2c0/X2115,0,Science
X5070682,X5070682,uid://A001/X2c0/X2115,0,Science
X29968148,X29968148,uid://A001/X2c0/X2116,0,Calibrators
X22488313,X22488313,uid://A001/X2c0/X2116,0,Calibrators
X18201230,X18201230,uid://A001/X2c0/X2116,0,Calibrators
X10521685,X10521685,uid://A001/X2c0/X2116,0,Science
X14579654,X14579654,uid://A001/X2c0/X2116,0,Science
X8714022,X8714022,uid://A001/X2c0/X2116,0,Science
X15245298,X15245298,uid://A001/X2c0/X2117,0,Calibrators
X11770319,X11770319,uid://A001/X2c0/X2117,0,Calibrators
X1016532,X1016532,uid://A001/X2c0/X2117,0,Calibrators
X32276484,X32276484,uid://A001/X2c0/X2117,0,Science
X32083040,X32083040,uid://A001/X2c0/X2117,0,Science
X14088885,X14088885,uid://A001/X2c0/X2117,0,Science
X6600129,X6600129,uid://A001/X2c0/X2118,0,Calibrators
X12480541,X12480541,uid://A001/X2c0/X2118,0,Calibrators
X30812745,X30812745,uid://A001/X2c0/X2118,0,Calibrators
X26338488,X26338488,uid://A001/X2c0/X2118,0,Science
X21943585,X21943585,uid://A001/X2c0/X2118,0,Science
X25008078,X25008078,uid://A001/X2c0/X2118,0,Science
X3708381,X3708381,uid://A001/X2c0/X2119,0,Calibrators
X26463135,X26463135,uid://A001/X2c0/X2119,0,Calibrators
X23581555,X23581555,uid://A001/X2c0/X2119,0,Calibrators
X14523886,X14523886,uid://A001/X2c0/X2119,0,Science
X941418,X941418,uid://A001/X2c0/X2119,0,Science
X1156235,X1156235,uid://A001/X2c0/X2119,0,Science
X9744695,X9744695,uid://A001/X2c0/X213b,0,Calibrators
X24887113,X24887113,uid://A001/X2c0/X213b,0,Calibrators
X14158363,X14158363,uid://A001/X2c0/X213b,0,Calibrators
X26837520,X26837520,uid://A001/X2c0/X213b,0,Calibrators
X14596697,X14596697,uid://A001/X2c0/X213b,0,Science
X30586509,X30586509,uid://A001/X2c0/X213b,0,Science
X31685720,X31685720,uid://A001/X2c0/X213b,0,Science
X25580550,X25580550,uid://A001/X2c0/X213b,0,Science
X17526549,X17526549,uid://A001/X2c0/X213b,0,Science
X11697496,X11697496,uid://A001/X2c0/X213b,0,Science
X26179229,X26179229,uid://A001/X2c0/X213b,0,Science
X14206443,X14206443,uid://A001/X2c0/X213b,0,Science
X31605413,X31605413,uid://A001/X2c0/X213b,0,Science
X3174143,X3174143,uid://A001/X2c0/X213b,0,Science
X15030741,X15030741,uid://A001/X2c0/X213b,0,Science
X33349258,X33349258,uid://A001/X2c0/X213b,0,Science
X20558720,X20558720,uid://A001/X2c0/X213b,0,Science
X11837893,X11837893,uid://A001/X2c0/X213c,0,Calibrators
X3913559,X3913559,uid://A001/X2c0/X213c,0,Calibrators
X31484830,X31484830,uid://A001/X2c0/X213c,0,Calibrators
X27104471,X27104471,uid://A001/X2c0/X213c,0,Calibrators
X27624540,X27624540,uid://A001/X2c0/X213c,0,Science
X17519203,X17519203,uid://A001/X2c0/X213c,0,Science
X27405953,X27405953,uid://A001/X2c0/X213c,0,Science
X18344050,X18344050,uid://A001/X2c0/X213c,0,Science
X3886606,X3886606,uid://A001/X2c0/X213c,0,Science
X6539324,X6539324,uid://A001/X2c0/X213c,0,Science
X3338408,X3338408,uid://A001/X2c0/X213c,0,Science
X16166404,X16166404,uid://A001/X2c0/X213c,0,Science
X1747689,X1747689,uid://A001/X2c0/X213c,0,Science
X28636939,X28636939,uid://A001/X2c0/X213c,0,Science
X31426410,X31426410,uid://A001/X2c0/X213c,0,Science
X2089613,X2089613,uid://A001/X2c0/X213c,0,Science
X8108479,X8108479,uid://A001/X2c0/X3426,0,Calibrators
X15723188,X15723188,uid://A001/X2c0/X3426,0,Calibrators
X20653325,X20653325,uid://A001/X2c0/X3426,0,Calibrators
X4090736,X4090736,uid://A001/X2c0/X3426,0,Science
X27131130,X27131130,uid://A001/X2c0/X3426,0,Science
X15645011,X15645011,uid://A001/X2c0/X3426,0,Science
X22421117,X22421117,uid://A001/X2c0/X3427,0,Calibrators
X16828019,X16828019,uid://A001/X2c0/X3427,0,Calibrators
X18965671,X18965671,uid://A001/X2c0/X3427,0,Calibrators
X28208868,X28208868,uid://A001/X2c0/X3427,0,Science
X22455000,X22455000,uid://A001/X2c0/X3427,0,Science
X25458918,X25458918,uid://A001/X2c0/X3427,0,Science
X7643480,X7643480,uid://A001/X2c0/X3428,0,Calibrators
X16488434,X16488434,uid://A001/X2c0/X3428,0,Calibrators
X4796553,X4796553,uid://A001/X2c0/X3428,0,Calibrators
X166451,X166451,uid://A001/X2c0/X3428,0,Science
X14533515,X14533515,uid://A001/X2c0/X3428,0,Science
X5690081,X5690081,uid://A001/X2c0/X3428,0,Science
X22409874,X22409874,uid://A001/X2c0/X3450,0,Calibrators
X26363965,X26363965,uid://A001/X2c0/X3450,0,Calibrators
X31791109,X31791109,uid://A001/X2c0/X3450,0,Calibrators
X31079948,X31079948,uid://A001/X2c0/X3450,0,Science
X23834793,X23834793,uid://A001/X2c0/X3450,0,Science
X7638999,X7638999,uid://A001/X2c0/X3450,0,Science
X18834486,X18834486,uid://A001/X2c0/X3450,0,Science
X31485523,X31485523,uid://A001/X2c0/X3450,0,Science
X24672957,X24672957,uid://A001/X2c0/X3450,0,Science
X11553928,X11553928,uid://A001/X2c0/X3450,0,Science
X24890394,X24890394,uid://A001/X2c0/X3450,0,Science
X20192362,X20192362,uid://A001/X2c0/X3450,0,Science
X32689820,X32689820,uid://A001/X2c0/X3450,0,Science
X18641845,X18641845,uid://A001/X2c0/X3450,0,Science
X4428642,X4428642,uid://A001/X2c0/X3450,0,Science
X8656349,X8656349,uid://A001/X2c0/X3450,0,Science
X7055374,X7055374,uid://A001/X2c0/X3450,0,Science
X15962527,X15962527,uid://A001/X2c0/X3450,0,Science
X15907165,X15907165,uid://A001/X2c0/X3450,0,Science
X32514770,X32514770,uid://A001/X2c0/X3450,0,Science
X40355,X40355,uid://A001/X2c0/X3450,0,Science
X17172409,X17172409,uid://A001/X2c0/X3450,0,Science
X26316673,X26316673,uid://A001/X2c0/X3450,0,Science
X3567037,X3567037,uid://A001/X2c0/X3450,0,Science
X9522721,X9522721,uid://A001/X2c0/X3450,0,Science
X29653032,X29653032,uid://A001/X2c0/X3450,0,Science
X5577189,X5577189,uid://A001/X2c0/X3450,0,Science
X6786370,X6786370,uid://A001/X2c0/X3450,0,Science
X1308144,X1308144,uid://A001/X2c0/X3450,0,Science
X25753859,X25753859,uid://A001/X2c0/X3450,0,Science
X33171747,X33171747,uid://A001/X2c0/X3450,0,Science
X3669864,X3669864,uid://A001/X2c0/X3450,0,Science
X17363272,X17363272,uid://A001/X2c0/X3450,0,Science
X3757154,X3757154,uid://A001/X2c0/X3450,0,Science
X17409391,X17409391,uid://A001/X2c0/X3450,0,Science
X31437596,X31437596,uid://A001/X2c0/X3450,0,Science
X17975719,X17975719,uid://A001/X2c0/X3450,0,Science
X13568413,X13568413,uid://A001/X2c0/X3450,0,Science
X2467660,X2467660,uid://A001/X2c0/X3450,0,Science
X15377887,X15377887,uid://A001/X2c0/X3450,0,Science
X29401056,X29401056,uid://A001/X2c0/X3450,0,Science
X3231783,X3231783,uid://A001/X2c0/X3450,0,Science
X8661731,X8661731,uid://A001/X2c0/X3450,0,Science
X13961250,X13961250,uid://A001/X2c0/X3450,0,Science
X27696485,X27696485,uid://A001/X2c0/X3450,0,Science
X28767767,X28767767,uid://A001/X2c0/X3450,0,Science
X7196890,X7196890,uid://A001/X2c0/X3450,0,Science
X26222087,X26222087,uid://A001/X2c0/X3450,0,Science
X32149512,X32149512,uid://A001/X2c0/X3450,0,Science
X23227015,X23227015,uid://A001/X2c0/X3450,0,Science
X4985900,X4985900,uid://A001/X2c0/X3450,0,Science
X4022991,X4022991,uid://A001/X2c0/X3450,0,Science
X18034482,X18034482,uid://A001/X2c0/X3450,0,Science
X13087876,X13087876,uid://A001/X2c0/X3450,0,Science
X21055136,X21055136,uid://A001/X2c0/X3450,0,Science
X4915549,X4915549,uid://A001/X2c0/X3450,0,Science
X25777253,X25777253,uid://A001/X2c0/X3450,0,Science
X1185822,X1185822,uid://A001/X2c0/X3450,0,Science
X112660,X112660,uid://A001/X2c0/X3450,0,Science
X30488369,X30488369,uid://A001/X2c0/X3450,0,Science
X23097326,X23097326,uid://A001/X2c0/X3450,0,Science
X179621,X179621,uid://A001/X2c0/X3450,0,Science
X4260965,X4260965,uid://A001/X2c0/X3450,0,Science
X25211251,X25211251,uid://A001/X2c0/X3450,0,Science
X14136389,X14136389,uid://A001/X2c0/X3450,0,Science
X32421871,X32421871,uid://A001/X2c0/X3450,0,Science
X11183179,X11183179,uid://A001/X2c0/X3450,0,Science
X25393109,X25393109,uid://A001/X2c0/X3450,0,Science
X14285326,X14285326,uid://A001/X2c0/X3450,0,Science
X20386349,X20386349,uid://A001/X2c0/X3450,0,Science
X17363749,X17363749,uid://A001/X2c0/X3450,0,Science
X8904570,X8904570,uid://A001/X2c0/X3450,0,Science
X8104307,X8104307,uid://A001/X2c0/X3450,0,Science
X24446311,X24446311,uid://A001/X2c0/X3450,0,Science
X31331777,X31331777,uid://A001/X2c0/X3450,0,Science
X1135033,X1135033,uid://A001/X2c0/X3450,0,Science
X8904852,X8904852,uid://A001/X2c0/X3450,0,Science
X2476489,X2476489,uid://A001/X2c0/X3450,0,Science
X7267545,X7267545,uid://A001/X2c0/X3450,0,Science
X6184157,X6184157,uid://A001/X2c0/X3450,0,Science
X15162010,X15162010,uid://A001/X2c0/X3450,0,Science
X11355090,X11355090,uid://A001/X2c0/X3450,0,Science
X31736207,X31736207,uid://A001/X2c0/X3450,0,Science
X11794035,X11794035,uid://A001/X2c0/X3450,0,Science
X10163508,X10163508,uid://A001/X2c0/X3450,0,Science
X12056905,X12056905,uid://A001/X2c0/X3450,0,Science
X15063450,X15063450,uid://A001/X2c0/X3450,0,Science
X27641096,X27641096,uid://A001/X2c0/X3450,0,Science
X20365575,X20365575,uid://A001/X2c0/X3450,0,Science
X19900796,X19900796,uid://A001/X2c0/X3450,0,Science
X9749170,X9749170,uid://A001/X2c0/X3450,0,Science
X14884863,X14884863,uid://A001/X2c0/X3450,0,Science
X24881706,X24881706,uid://A001/X2c0/X3450,0,Science
X5668259,X5668259,uid://A001/X2c0/X3450,0,Science
X31488752,X31488752,uid://A001/X2c0/X3450,0,Science
X24266783,X24266783,uid://A001/X2c0/X3450,0,Science
X10794616,X10794616,uid://A001/X2c0/X3450,0,Science
X11754010,X11754010,uid://A001/X2c0/X3450,0,Science
X30575102,X30575102,uid://A001/X2c0/X3450,0,Science
X971504,X971504,uid://A001/X2c0/X3450,0,Science
X22436977,X22436977,uid://A001/X2c0/X3450,0,Science
X15397,X15397,uid://A001/X2c0/X3450,0,Science
X29061533,X29061533,uid://A001/X2c0/X3450,0,Science
X2746609,X2746609,uid://A001/X2c0/X3450,0,Science
X9962882,X9962882,uid://A001/X2c0/X3450,0,Science
X1739633,X1739633,uid://A001/X2c0/X3450,0,Science
X20528389,X20528389,uid://A001/X2c0/X3450,0,Science
X25045130,X25045130,uid://A001/X2c0/X3450,0,Science
X21053032,X21053032,uid://A001/X2c0/X3450,0,Science
X23380401,X23380401,uid://A001/X2c0/X3450,0,Science
X22723354,X22723354,uid://A001/X2c0/X3450,0,Science
X9494356,X9494356,uid://A001/X2c0/X3450,0,Science
X785858,X785858,uid://A001/X2c0/X3450,0,Science
X22393827,X22393827,uid://A001/X2c0/X3450,0,Science
X8912718,X8912718,uid://A001/X2c0/X3450,0,Science
X10252646,X10252646,uid://A001/X2c0/X3450,0,Science
X25776539,X25776539,uid://A001/X2c0/X3450,0,Science
X18494937,X18494937,uid://A001/X2c0/X3450,0,Science
X7305960,X7305960,uid://A001/X2c0/X3450,0,Science
X9921206,X9921206,uid://A001/X2c0/X3450,0,Science
X19334417,X19334417,uid://A001/X2c0/X3450,0,Science
X8031964,X8031964,uid://A001/X2c0/X3450,0,Science
X10599942,X10599942,uid://A001/X2c0/X3450,0,Science
X23671279,X23671279,uid://A001/X2c0/X3450,0,Science
X6121886,X6121886,uid://A001/X2c0/X3450,0,Science
X30186257,X30186257,uid://A001/X2c0/X3450,0,Science
X3921967,X3921967,uid://A001/X2c0/X3450,0,Science
X4222572,X4222572,uid://A001/X2c0/X3450,0,Science
X27451007,X27451007,uid://A001/X2c0/X3450,0,Science
X25211549,X25211549,uid://A001/X2c0/X3450,0,Science
X18743218,X18743218,uid://A001/X2c0/X3450,0,Science
X22754564,X22754564,uid://A001/X2c0/X3450,0,Science
X12689389,X12689389,uid://A001/X2c0/X3450,0,Science
X2255953,X2255953,uid://A001/X2c0/X3450,0,Science
X17824742,X17824742,uid://A001/X2c0/X3450,0,Science
X7761769,X7761769,uid://A001/X2c0/X3450,0,Science
X15999714,X15999714,uid://A001/X2c0/X3450,0,Science
X18173344,X18173344,uid://A001/X2c0/X3450,0,Science
X12855559,X12855559,uid://A001/X2c0/X3450,0,Science
X16344978,X16344978,uid://A001/X2c0/X3450,0,Science
X10526056,X10526056,uid://A001/X2c0/X3450,0,Science
X14444128,X14444128,uid://A001/X2c0/X2c5e,0,Calibrators
X27033722,X27033722,uid://A001/X2c0/X2c5e,0,Calibrators
X18941600,X18941600,uid://A001/X2c0/X2c5e,0,Calibrators
X15739897,X15739897,uid://A001/X2c0/X2c5e,0,Calibrators
