TARG_ID,TARG_ID,OBSPROJECT_UID,SG_ID,tarType,solarSystem,sourceName,RA,DEC,isMosaic,centerVel,centerVel_units,centerVel_refsys,centerVel_doppler,lineWidth
uid://A001/X1ed/Xf7a_21_40,uid://A001/X1ed/Xf7a_21_40,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_21,F_MultiplePoints,Unspecified,ad3a-08116,262.368,-37.4168,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_21_41,uid://A001/X1ed/Xf7a_21_41,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_21,F_MultiplePoints,Unspecified,ad3a-08017,262.4148,-37.8475,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_21_42,uid://A001/X1ed/Xf7a_21_42,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_21,F_MultiplePoints,Unspecified,ad3a-07962,262.4228,-38.0609,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_21_43,uid://A001/X1ed/Xf7a_21_43,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_21,F_MultiplePoints,Unspecified,ad3a-08032,262.4238,-37.767,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_21_44,uid://A001/X1ed/Xf7a_21_44,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_21,F_MultiplePoints,Unspecified,ad3a-07940,262.475,-38.1577,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_21_45,uid://A001/X1ed/Xf7a_21_45,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_21,F_MultiplePoints,Unspecified,ad3a-07876,262.593,-38.4347,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_21_46,uid://A001/X1ed/Xf7a_21_46,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_21,F_MultiplePoints,Unspecified,ad3a-07943,262.61,-38.1473,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_21_47,uid://A001/X1ed/Xf7a_21_47,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_21,F_MultiplePoints,Unspecified,ad3a-08120,262.6609,-37.4064,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_21_48,uid://A001/X1ed/Xf7a_21_48,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_21,F_MultiplePoints,Unspecified,ad3a-08110,262.6635,-37.4309,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_21_49,uid://A001/X1ed/Xf7a_21_49,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_21,F_MultiplePoints,Unspecified,ad3a-08044,262.6933,-37.726,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_21_50,uid://A001/X1ed/Xf7a_21_50,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_21,F_MultiplePoints,Unspecified,ad3a-07916,262.7777,-38.2656,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_1,uid://A001/X1ed/Xf7a_22_1,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07927,262.8872,-38.2057,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_2,uid://A001/X1ed/Xf7a_22_2,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07936,262.9041,-38.1692,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_3,uid://A001/X1ed/Xf7a_22_3,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07889,262.949,-38.3854,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_4,uid://A001/X1ed/Xf7a_22_4,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08087,263.0138,-37.5451,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_5,uid://A001/X1ed/Xf7a_22_5,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08020,263.0664,-37.8397,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_6,uid://A001/X1ed/Xf7a_22_6,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07828,263.1189,-38.6331,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_7,uid://A001/X1ed/Xf7a_22_7,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07839,263.1242,-38.5835,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_8,uid://A001/X1ed/Xf7a_22_8,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07939,263.1291,-38.1586,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_9,uid://A001/X1ed/Xf7a_22_9,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08004,263.2027,-37.9067,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_10,uid://A001/X1ed/Xf7a_22_10,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07896,263.2052,-38.3421,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_11,uid://A001/X1ed/Xf7a_22_11,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08048,263.2806,-37.7192,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_12,uid://A001/X1ed/Xf7a_22_12,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08133,263.3884,-37.3704,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_13,uid://A001/X1ed/Xf7a_22_13,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08121,263.4559,-37.4035,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_14,uid://A001/X1ed/Xf7a_22_14,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07835,263.6402,-38.6075,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_15,uid://A001/X1ed/Xf7a_22_15,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07990,263.6584,-37.9702,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_16,uid://A001/X1ed/Xf7a_22_16,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07903,263.7438,-38.3049,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_17,uid://A001/X1ed/Xf7a_22_17,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08035,263.9295,-37.759,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_18,uid://A001/X1ed/Xf7a_22_18,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07856,263.9361,-38.4927,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_19,uid://A001/X1ed/Xf7a_22_19,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07845,264.0712,-38.5401,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_20,uid://A001/X1ed/Xf7a_22_20,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08114,264.2572,-37.4257,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_21,uid://A001/X1ed/Xf7a_22_21,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08143,264.308,-37.333,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_22,uid://A001/X1ed/Xf7a_22_22,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08046,264.3725,-37.7235,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_23,uid://A001/X1ed/Xf7a_22_23,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08102,264.559,-37.4665,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_24,uid://A001/X1ed/Xf7a_22_24,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07970,264.6214,-38.036,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_25,uid://A001/X1ed/Xf7a_22_25,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07952,264.9082,-38.1022,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_26,uid://A001/X1ed/Xf7a_22_26,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07951,265.0035,-38.1025,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_27,uid://A001/X1ed/Xf7a_22_27,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07890,265.0852,-38.3749,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_28,uid://A001/X1ed/Xf7a_22_28,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08039,265.13,-37.7479,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_29,uid://A001/X1ed/Xf7a_22_29,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08078,265.2415,-37.582,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_30,uid://A001/X1ed/Xf7a_22_30,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07909,265.3903,-38.2908,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_31,uid://A001/X1ed/Xf7a_22_31,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08153,265.4321,-37.3028,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_32,uid://A001/X1ed/Xf7a_22_32,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07847,265.4604,-38.5212,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_33,uid://A001/X1ed/Xf7a_22_33,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07907,265.4821,-38.2944,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_34,uid://A001/X1ed/Xf7a_22_34,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07874,265.5019,-38.4408,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_35,uid://A001/X1ed/Xf7a_22_35,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07982,265.546,-37.989,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_36,uid://A001/X1ed/Xf7a_22_36,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07961,265.5722,-38.0691,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_37,uid://A001/X1ed/Xf7a_22_37,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07981,265.6462,-37.9912,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_38,uid://A001/X1ed/Xf7a_22_38,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07840,265.6562,-38.5716,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_39,uid://A001/X1ed/Xf7a_22_39,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07834,265.6705,-38.6161,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_40,uid://A001/X1ed/Xf7a_22_40,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08058,265.7165,-37.6736,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_41,uid://A001/X1ed/Xf7a_22_41,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08155,265.936,-37.2999,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_42,uid://A001/X1ed/Xf7a_22_42,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08034,265.951,-37.7618,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_43,uid://A001/X1ed/Xf7a_22_43,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08124,265.9943,-37.3945,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_44,uid://A001/X1ed/Xf7a_22_44,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07906,266.1629,-38.2947,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_45,uid://A001/X1ed/Xf7a_22_45,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08026,266.1653,-37.8178,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_46,uid://A001/X1ed/Xf7a_22_46,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08149,266.3527,-37.3167,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_47,uid://A001/X1ed/Xf7a_22_47,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08097,266.4556,-37.5079,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_48,uid://A001/X1ed/Xf7a_22_48,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08145,266.4972,-37.3278,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_49,uid://A001/X1ed/Xf7a_22_49,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-07922,266.5669,-38.2276,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_22_50,uid://A001/X1ed/Xf7a_22_50,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_22,F_MultiplePoints,Unspecified,ad3a-08066,266.9236,-37.651,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_1,uid://A001/X1ed/Xf7a_23_1,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07778,255.0718,-38.8336,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_2,uid://A001/X1ed/Xf7a_23_2,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07672,255.1498,-39.2606,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_3,uid://A001/X1ed/Xf7a_23_3,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07774,255.1745,-38.8471,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_4,uid://A001/X1ed/Xf7a_23_4,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07758,255.3895,-38.8881,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_5,uid://A001/X1ed/Xf7a_23_5,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07726,255.6253,-39.0519,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_6,uid://A001/X1ed/Xf7a_23_6,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07607,255.6907,-39.6143,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_7,uid://A001/X1ed/Xf7a_23_7,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07657,255.8308,-39.3324,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_8,uid://A001/X1ed/Xf7a_23_8,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07688,256.1031,-39.2235,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_9,uid://A001/X1ed/Xf7a_23_9,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07818,256.2417,-38.6625,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_10,uid://A001/X1ed/Xf7a_23_10,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07789,256.3628,-38.7893,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_11,uid://A001/X1ed/Xf7a_23_11,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07609,256.3678,-39.5923,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_12,uid://A001/X1ed/Xf7a_23_12,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07716,256.4655,-39.0938,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_13,uid://A001/X1ed/Xf7a_23_13,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07715,256.4999,-39.0983,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_14,uid://A001/X1ed/Xf7a_23_14,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07647,256.6429,-39.4104,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_15,uid://A001/X1ed/Xf7a_23_15,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07669,256.6936,-39.269,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_16,uid://A001/X1ed/Xf7a_23_16,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07810,256.7324,-38.7053,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_17,uid://A001/X1ed/Xf7a_23_17,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07757,256.7356,-38.8924,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_18,uid://A001/X1ed/Xf7a_23_18,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07759,256.7457,-38.8817,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_19,uid://A001/X1ed/Xf7a_23_19,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07816,256.7808,-38.6777,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_20,uid://A001/X1ed/Xf7a_23_20,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07619,256.8905,-39.5188,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_21,uid://A001/X1ed/Xf7a_23_21,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07696,256.9601,-39.1955,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_22,uid://A001/X1ed/Xf7a_23_22,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07658,256.9611,-39.3293,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_23,uid://A001/X1ed/Xf7a_23_23,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07733,256.9981,-39.0082,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_24,uid://A001/X1ed/Xf7a_23_24,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07756,257.0533,-38.8984,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_23_25,uid://A001/X1ed/Xf7a_23_25,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_23,F_MultiplePoints,Unspecified,ad3a-07617,257.1372,-39.5246,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_24_1,uid://A001/X1ed/Xf7a_24_1,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_24,F_MultiplePoints,Unspecified,ad3a-07821,257.1468,-38.6528,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_24_2,uid://A001/X1ed/Xf7a_24_2,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_24,F_MultiplePoints,Unspecified,ad3a-07734,257.1847,-39.0021,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_24_3,uid://A001/X1ed/Xf7a_24_3,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_24,F_MultiplePoints,Unspecified,ad3a-07662,257.2017,-39.3223,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_24_4,uid://A001/X1ed/Xf7a_24_4,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_24,F_MultiplePoints,Unspecified,ad3a-07718,257.2324,-39.0715,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_24_5,uid://A001/X1ed/Xf7a_24_5,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_24,F_MultiplePoints,Unspecified,ad3a-07776,257.2593,-38.8401,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_24_6,uid://A001/X1ed/Xf7a_24_6,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_24,F_MultiplePoints,Unspecified,ad3a-07639,257.2637,-39.432,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_24_7,uid://A001/X1ed/Xf7a_24_7,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_24,F_MultiplePoints,Unspecified,ad3a-07676,257.3234,-39.2526,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_24_8,uid://A001/X1ed/Xf7a_24_8,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_24,F_MultiplePoints,Unspecified,ad3a-07728,257.3314,-39.0499,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_24_9,uid://A001/X1ed/Xf7a_24_9,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_24,F_MultiplePoints,Unspecified,ad3a-07722,257.3643,-39.0558,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_24_10,uid://A001/X1ed/Xf7a_24_10,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_24,F_MultiplePoints,Unspecified,ad3a-07645,257.3726,-39.4136,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
uid://A001/X1ed/Xf7a_24_11,uid://A001/X1ed/Xf7a_24_11,uid://A001/X1ed/Xf7a,uid://A001/X1ed/Xf7a_24,F_MultiplePoints,Unspecified,ad3a-07622,257.4038,-39.5068,False,0.0,km/s,lsrk,RADIO,0.0019999989681154687
